iter	RMSE
358	18313.1641
359	18297.73749
360	18281.28735
361	18272.09668
362	18258.34634
363	18250.71282
364	18239.53096
365	18222.58395
366	18205.57157
367	18187.40007
368	18176.01189
369	18168.51115
370	18157.06734
371	18141.66265
372	18134.5683
373	18124.41046
374	18109.40907
375	18092.68623
376	18085.23673
377	18075.22368
378	18067.33956
379	18057.53966
380	18051.24643
381	18036.32521
382	18011.80316
383	18004.53157
384	17991.99137
385	17975.86918
386	17965.25007
387	17957.0258
388	17952.06593
389	17947.20477
390	17935.73088
391	17923.99584
392	17914.37565
393	17897.57691
394	17881.91075
395	17875.55851
396	17860.57253
397	17855.69325
398	17844.61585
399	17835.75983
400	17816.86679
401	17808.37297
402	17801.91851
403	17796.20204
404	17788.99073
405	17776.68563
406	17770.99796
407	17761.97077
408	17745.88979
409	17727.44153
410	17703.77519
411	17696.41023
412	17688.35215
413	17675.64964
414	17669.75874
415	17657.35943
416	17646.53672
417	17636.84015
418	17621.0756
419	17607.05155
420	17592.4171
421	17582.69736
422	17572.89376
423	17567.76447
424	17556.48307
425	17553.59492
426	17539.20592
427	17530.51829
428	17516.88266
429	17509.94042
430	17505.20876
431	17490.9866
432	17477.35944
433	17468.8987
434	17461.44993
435	17447.80898
436	17434.52593
437	17424.08002
438	17415.04873
439	17406.73058
440	17392.90215
441	17378.38386
442	17375.25176
443	17365.28974
444	17352.91067
445	17340.62314
446	17328.46898
447	17322.57567
448	17308.18352
449	17300.80786
450	17297.51869
451	17280.85086
452	17273.8005
453	17264.70983
454	17260.29425
455	17248.43458
456	17230.62432
457	17209.0785
458	17198.68428
459	17193.5052
460	17184.96401
461	17167.8457
462	17153.89663
463	17146.56307
464	17137.06964
465	17126.8815
466	17121.20525
467	17110.34527
468	17099.55476
469	17086.22082
470	17074.27949
471	17065.09687
472	17054.11059
473	17043.21908
474	17035.24957
475	17027.2082
476	17021.94125
477	17007.39034
478	16991.51238
479	16985.30853
480	16980.59864
481	16977.53031
482	16969.77147
483	16965.56428
484	16953.02085
485	16949.01255
486	16942.11484
487	16931.80969
488	16924.53656
489	16919.62201
490	16914.45454
491	16901.07329
492	16886.85889
493	16873.10697
494	16863.86924
495	16859.15875
496	16844.70761
497	16835.67612
498	16819.46515
499	16805.13872
500	16793.47285
501	16780.16552
502	16768.5305
503	16765.82176
504	16751.30479
505	16742.7208
506	16725.23671
507	16712.62009
508	16700.21056
509	16689.17568
510	16686.66698
511	16681.91719
512	16675.23156
513	16666.3652
514	16660.68812
515	16658.11678
516	16654.63714
517	16644.76847
518	16633.35914
519	16629.06252
520	16621.24871
521	16618.57415
522	16611.91855
523	16603.27396
524	16590.76239
525	16579.16099
526	16566.04019
527	16554.16853
528	16541.07267
529	16531.94565
530	16520.53221
531	16510.45032
532	16498.74483
533	16492.06487
534	16484.094
535	16474.55386
536	16462.59012
537	16453.03757
538	16442.24722
539	16428.71575
540	16423.50161
541	16416.32038
542	16403.40107
543	16392.40241
544	16382.28369
545	16373.26916
546	16365.07488
547	16354.13238
548	16347.16488
549	16337.34453
550	16328.77886
551	16326.47302
552	16320.22035
553	16316.32073
554	16304.26319
555	16293.04782
556	16282.42665
557	16272.99897
558	16263.34876
559	16255.84622
560	16249.73447
561	16243.94751
562	16241.02792
563	16237.42397
564	16226.26187
565	16215.35738
566	16206.76838
567	16197.32533
568	16186.77808
569	16183.08252
570	16175.97786
571	16171.47801
572	16162.37343
573	16152.20392
574	16148.7478
575	16142.72173
576	16136.11255
577	16129.20519
578	16123.14644
579	16116.53886
580	16110.07286
581	16106.52011
582	16104.24255
583	16093.25571
584	16086.43081
585	16077.45542
586	16063.32144
587	16053.36438
588	16045.51108
589	16042.24687
590	16033.79333
591	16024.52497
592	16017.41618
593	16013.03658
594	16005.03684
595	15995.19457
596	15984.38889
597	15982.2365
598	15970.45688
599	15962.34448
600	15950.41626
601	15938.94875
602	15930.76977
603	15926.0261
604	15920.81345
605	15916.94833
606	15910.13057
607	15899.70921
608	15895.57766
609	15889.72493
610	15882.49314
611	15876.34822
612	15869.50317
613	15860.45371
614	15853.7583
615	15849.04403
616	15836.84026
617	15830.26792
618	15818.61907
619	15807.05128
620	15796.71334
621	15788.14063
622	15781.48343
623	15772.76459
624	15765.37024
625	15762.37108
626	15760.17746
627	15751.67514
628	15747.25052
629	15744.71221
630	15740.37429
631	15726.0828
632	15719.87041
633	15714.13898
634	15709.35701
635	15704.60128
636	15693.75634
637	15687.66877
638	15682.24359
639	15678.91664
640	15671.5442
641	15669.21993
642	15664.49817
643	15656.47343
644	15653.03739
645	15643.68753
646	15641.35027
647	15637.54747
648	15634.64933
649	15626.52804
650	15615.9531
651	15605.92161
652	15598.03977
653	15591.98392
654	15589.35124
655	15581.97725
656	15570.27798
657	15568.16414
658	15560.29725
659	15556.05988
660	15550.52303
661	15546.38985
662	15539.71654
663	15528.63587
664	15519.59773
665	15513.67532
666	15508.62167
667	15500.41407
668	15497.31003
669	15494.3801
670	15486.25416
671	15478.55321
672	15473.65959
673	15467.663
674	15457.85976
675	15451.30663
676	15445.77654
677	15437.85061
678	15432.44728
679	15426.18816
680	15416.41386
681	15403.52168
682	15401.31269
683	15400.36398
684	15392.8161
685	15388.36435
686	15381.71007
687	15374.2374
688	15364.8812
689	15362.7448
690	15355.9583
691	15346.93852
692	15333.46734
693	15325.83281
694	15315.89216
695	15307.73257
696	15299.39952
697	15293.0232
698	15280.91123
699	15273.68242
700	15262.76235
701	15256.76245
702	15248.63784
703	15245.64375
704	15239.42135
705	15227.68599
706	15225.39146
707	15216.0292
708	15209.07586
709	15199.60534
710	15196.7532
711	15192.77332
712	15184.0424
713	15179.85458
714	15175.41236
715	15172.93562
716	15171.22006
717	15165.36804
718	15154.94278
719	15149.77278
720	15148.30961
721	15143.26895
722	15139.47197
723	15136.07772
724	15128.11437
725	15115.25232
726	15108.98556
727	15103.13338
728	15099.60418
729	15093.08445
730	15084.38441
731	15081.82564
732	15071.12104
733	15063.32463
734	15056.73287
735	15050.94931
736	15043.42329
737	15039.13979
738	15034.5177
739	15026.95698
740	15024.03289
741	15019.86377
742	15013.92102
743	15011.07908
744	14998.09088
745	14990.75523
746	14983.96176
747	14977.0014
748	14968.19769
749	14963.08265
750	14956.46636
751	14953.67277
752	14940.1724
753	14937.97911
754	14935.19311
755	14927.31036
756	14925.48243
757	14920.89394
758	14909.30397
759	14901.74831
760	14899.96072
761	14898.67485
762	14896.87845
763	14891.01243
764	14887.28609
765	14885.92784
766	14884.30079
767	14878.82824
768	14874.02827
769	14862.44209
770	14854.33057
771	14845.76296
772	14842.66228
773	14832.95823
774	14829.03024
775	14827.55297
776	14819.72301
777	14812.41989
778	14800.30005
779	14797.66156
780	14790.43262
781	14782.70414
782	14772.9802
783	14762.99874
784	14754.87979
785	14751.91784
786	14739.55694
787	14738.58073
788	14728.90746
789	14727.16419
790	14722.34555
791	14717.39607
792	14714.14953
793	14708.05729
794	14695.9013
795	14691.15101
796	14687.46737
797	14681.84596
798	14679.98202
799	14677.34627
800	14673.78011
801	14668.00415
802	14666.34466
803	14656.76919
804	14648.54942
805	14644.17999
806	14633.59673
807	14627.02346
808	14620.9127
809	14613.22847
810	14605.19948
811	14603.37557
812	14600.72401
813	14596.41728
814	14590.30106
815	14583.79513
816	14581.97573
817	14580.92644
818	14577.23395
819	14569.65675
820	14561.53332
821	14556.32222
822	14551.89962
823	14549.80287
824	14547.58135
825	14543.03556
826	14535.31268
827	14525.20891
828	14515.87554
829	14512.63652
830	14507.65338
831	14503.52996
832	14498.92714
833	14497.03217
834	14490.78489
835	14487.02777
836	14479.78261
837	14472.68484
838	14470.29406
839	14465.07249
840	14456.36763
841	14447.81069
842	14446.8634
843	14440.1716
844	14437.11943
845	14431.73493
846	14422.57962
847	14417.31058
848	14413.11243
849	14411.48667
850	14404.2846
851	14399.48602
852	14398.50886
853	14394.02449
854	14392.52533
855	14387.16723
856	14380.96054
857	14372.89041
858	14362.76982
859	14356.60782
860	14354.24279
861	14351.98374
862	14345.0231
863	14340.22263
864	14339.62897
865	14329.31124
866	14326.17224
867	14320.4297
868	14316.05276
869	14315.54686
870	14309.69542
871	14300.48753
872	14298.59675
873	14294.89195
874	14293.38799
875	14282.20566
876	14278.34237
877	14276.81031
878	14272.91297
879	14267.91054
880	14263.91923
881	14259.16919
882	14253.56223
883	14252.58362
884	14251.20378
885	14248.05803
886	14241.35047
887	14232.50983
888	14226.23081
889	14223.06299
890	14212.73349
891	14206.50503
892	14202.53042
893	14200.37791
894	14188.52706
895	14182.02118
896	14180.71343
897	14178.38438
898	14169.79833
899	14169.06531
900	14166.20558
901	14158.24569
902	14155.51447
903	14151.12997
904	14143.67695
905	14140.83457
906	14136.49301
907	14129.84419
908	14121.39299
909	14114.47383
910	14109.95462
911	14099.59811
912	14097.7508
913	14096.01711
914	14091.88796
915	14085.59901
916	14082.28432
917	14079.34202
918	14075.43751
919	14065.96572
920	14062.5028
921	14059.86504
922	14057.4944
923	14054.69633
924	14051.72537
925	14048.19012
926	14041.2793
927	14036.88866
928	14030.72856
929	14021.19615
930	14018.50572
931	14016.64976
932	14011.51767
933	14005.53652
934	14001.42383
935	13999.16026
936	13989.74443
937	13979.78996
938	13975.96551
939	13972.96251
940	13965.93074
941	13963.91482
942	13958.14237
943	13951.46354
944	13950.79798
945	13945.06377
946	13940.52311
947	13937.46543
948	13930.64001
949	13930.06648
950	13926.9311
951	13923.62883
952	13921.92145
953	13921.44021
954	13918.83411
955	13910.76893
956	13904.34534
957	13901.78254
958	13892.73841
959	13887.45859
960	13879.31627
961	13871.25374
962	13869.04698
963	13862.79779
964	13857.66648
965	13854.80715
966	13847.84387
967	13845.77052
968	13844.49512
969	13841.82714
970	13835.26681
971	13828.53332
972	13822.66536
973	13818.43255
974	13812.46341
975	13811.15583
976	13807.37079
977	13804.60357
978	13801.07527
979	13794.7056
980	13785.03312
981	13783.23059
982	13778.7954
983	13777.1577
984	13776.18674
985	13768.60526
986	13765.01494
987	13755.75554
988	13752.62481
989	13750.37412
990	13747.65435
991	13741.80501
992	13737.34941
993	13730.77518
994	13727.8768
995	13725.99794
996	13719.22718
997	13717.97914
998	13710.65065
999	13707.68563
1000	13706.4163
1001	13698.60349
1002	13695.77959
1003	13691.69586
1004	13689.92517
1005	13685.61997
1006	13680.82976
1007	13669.7498
1008	13668.23345
1009	13664.09923
1010	13662.16287
1011	13653.03903
1012	13648.14848
1013	13646.20679
1014	13642.70819
1015	13637.79202
1016	13632.10481
1017	13625.54944
1018	13623.03791
1019	13619.49981
1020	13613.39096
1021	13609.77126
1022	13602.60551
1023	13600.01207
1024	13595.41538
1025	13589.78411
1026	13579.15852
1027	13570.56342
1028	13567.95046
1029	13560.62981
1030	13554.4917
1031	13553.25272
1032	13543.49962
1033	13537.14872
1034	13531.85285
1035	13529.29829
1036	13525.21254
1037	13515.17152
1038	13506.76121
1039	13504.46394
1040	13498.37267
1041	13495.38385
1042	13489.63758
1043	13484.34225
1044	13479.65672
1045	13470.84349
1046	13464.05063
1047	13460.9366
1048	13455.29738
1049	13453.00354
1050	13449.89489
1051	13447.43981
1052	13443.87174
1053	13438.53953
1054	13437.15265
1055	13428.01469
1056	13426.36206
1057	13421.85353
1058	13419.13508
1059	13417.66576
1060	13415.42824
1061	13412.27685
1062	13404.53779
1063	13400.9751
1064	13399.94141
1065	13397.06251
1066	13394.61737
1067	13386.61096
1068	13383.48304
1069	13378.98848
1070	13374.16278
1071	13373.08132
1072	13367.51621
1073	13360.13761
1074	13356.28053
1075	13348.38311
1076	13347.65789
1077	13342.50372
1078	13339.64206
1079	13335.94283
1080	13333.08814
1081	13325.84788
1082	13319.42344
1083	13308.21165
1084	13304.42134
1085	13301.64803
1086	13297.16258
1087	13293.5428
1088	13291.90126
1089	13281.71264
1090	13279.79013
1091	13277.67837
1092	13274.33153
1093	13269.71047
1094	13264.11971
1095	13263.31244
1096	13260.09216
1097	13255.18846
1098	13249.96894
1099	13247.61768
1100	13244.45668
1101	13243.47551
1102	13239.01932
1103	13238.23663
1104	13231.90601
1105	13228.74077
1106	13219.51971
1107	13216.50479
1108	13214.03238
1109	13205.7835
1110	13200.22995
1111	13197.56683
1112	13196.02238
1113	13191.1101
1114	13184.91161
1115	13181.58386
1116	13176.88045
1117	13173.96967
1118	13167.96712
1119	13160.1278
1120	13158.57633
1121	13153.2162
1122	13150.75891
1123	13145.64431
1124	13135.45965
1125	13131.54604
1126	13125.90386
1127	13120.90871
1128	13120.38874
1129	13118.42907
1130	13111.57652
1131	13105.30921
1132	13101.81287
1133	13097.13885
1134	13094.35003
1135	13091.45142
1136	13089.0819
1137	13087.74783
1138	13086.64918
1139	13083.46999
1140	13079.69109
1141	13077.44076
1142	13075.49481
1143	13072.2128
1144	13068.48575
1145	13066.855
1146	13065.85475
1147	13062.51903
1148	13061.07594
1149	13056.06846
1150	13054.19138
1151	13051.24885
1152	13043.82449
1153	13040.49511
1154	13037.30205
1155	13034.884
1156	13031.84409
1157	13029.50294
1158	13023.96086
1159	13021.33091
1160	13015.69039
1161	13012.23209
1162	13004.7734
1163	12999.4869
1164	12994.88447
1165	12993.72078
1166	12991.63883
1167	12990.9279
1168	12986.69909
1169	12980.61148
1170	12978.77581
1171	12976.40117
1172	12973.86676
1173	12967.5876
1174	12963.48158
1175	12958.27974
1176	12955.15602
1177	12952.87707
1178	12949.78801
1179	12947.24873
1180	12945.15135
1181	12941.16581
1182	12937.87383
1183	12933.46655
1184	12925.20267
1185	12923.66471
1186	12923.10101
1187	12917.62405
1188	12910.93105
1189	12905.71172
1190	12901.99065
1191	12897.13145
1192	12894.37878
1193	12891.5087
1194	12887.98934
1195	12886.99355
1196	12886.1373
1197	12884.07616
1198	12883.01672
1199	12874.5957
1200	12871.93364
1201	12867.72288
1202	12865.72635
1203	12864.25049
1204	12856.03751
1205	12854.07319
1206	12850.50354
1207	12848.5452
1208	12843.98225
1209	12842.19827
1210	12839.58558
1211	12835.97749
1212	12831.93965
1213	12828.69274
1214	12824.61342
1215	12823.27969
1216	12821.14491
1217	12812.67972
1218	12807.94954
1219	12806.71044
1220	12801.80859
1221	12795.54718
1222	12791.58623
1223	12789.30129
1224	12787.77069
1225	12783.16349
1226	12776.89224
1227	12773.11394
1228	12767.39965
1229	12766.81526
1230	12764.02706
1231	12760.65039
1232	12759.5116
1233	12758.33513
1234	12755.71009
1235	12751.53877
1236	12750.20863
1237	12748.68713
1238	12744.71685
1239	12741.01108
1240	12739.96798
1241	12735.64645
1242	12730.47128
1243	12728.76708
1244	12728.01633
1245	12723.3119
1246	12719.2809
1247	12714.18
1248	12712.56478
1249	12712.20433
1250	12710.21192
1251	12708.19713
1252	12704.23151
1253	12697.08487
1254	12692.99625
1255	12687.39686
1256	12684.70068
1257	12677.48704
1258	12676.58386
1259	12669.9088
1260	12667.88309
1261	12662.19689
1262	12661.2503
1263	12657.38461
1264	12657.03568
1265	12650.73403
1266	12649.71751
1267	12647.54733
1268	12642.38053
1269	12640.48834
1270	12638.45537
1271	12635.6212
1272	12631.01189
1273	12626.23972
1274	12625.57742
1275	12621.4606
1276	12619.69372
1277	12614.3039
1278	12610.93731
1279	12608.24426
1280	12603.03936
1281	12598.43627
1282	12597.14074
1283	12590.92307
1284	12587.68986
1285	12582.34018
1286	12578.4707
1287	12577.77631
1288	12577.59144
1289	12576.50415
1290	12573.4593
1291	12568.3748
1292	12566.5373
1293	12565.18838
1294	12561.76423
1295	12560.82212
1296	12556.2773
1297	12554.20627
1298	12552.05401
1299	12550.76029
1300	12549.08815
1301	12544.16437
1302	12543.35557
1303	12541.5998
1304	12532.47548
1305	12528.82229
1306	12528.51863
1307	12525.05052
1308	12518.47907
1309	12514.74665
1310	12511.7644
1311	12509.31334
1312	12505.07979
1313	12497.26293
1314	12492.68029
1315	12487.41125
1316	12487.06421
1317	12485.72323
1318	12483.46898
1319	12481.50896
1320	12476.18761
1321	12475.89398
1322	12474.23982
1323	12467.50035
1324	12465.83252
1325	12462.36377
1326	12460.08467
1327	12459.15957
1328	12458.35279
1329	12455.0128
1330	12449.81196
1331	12445.5573
1332	12436.60061
1333	12433.88709
1334	12433.11656
1335	12433.04214
1336	12430.08181
1337	12425.54631
1338	12423.29911
1339	12420.39171
1340	12415.39946
1341	12411.92381
1342	12409.58321
1343	12407.47308
1344	12404.97278
1345	12402.61337
1346	12401.85256
1347	12396.61813
1348	12393.66629
1349	12391.34954
1350	12388.20248
1351	12386.51415
1352	12383.00597
1353	12378.05425
1354	12377.41498
1355	12373.98091
1356	12368.87135
1357	12365.23786
1358	12362.25911
1359	12357.20024
1360	12353.09631
1361	12346.05441
1362	12339.76204
1363	12338.19061
1364	12337.18056
1365	12334.17766
1366	12330.81708
1367	12329.09683
1368	12324.67481
1369	12322.35075
1370	12316.51206
1371	12313.03958
1372	12309.722
1373	12304.86432
1374	12301.92973
1375	12301.81701
1376	12297.39091
1377	12294.28694
1378	12294.02496
1379	12291.12124
1380	12288.86474
1381	12288.63694
1382	12286.93662
1383	12285.96789
1384	12283.87219
1385	12279.30412
1386	12272.14468
1387	12265.98058
1388	12264.67254
1389	12262.49875
1390	12260.88226
1391	12257.84278
1392	12256.02163
1393	12255.93503
1394	12253.65873
1395	12247.87543
1396	12245.54946
1397	12239.91234
1398	12236.28494
1399	12235.53824
1400	12234.53127
1401	12230.83369
1402	12225.61111
1403	12225.52466
1404	12223.55798
1405	12219.54338
1406	12214.34801
1407	12208.90135
1408	12204.52897
1409	12200.3739
1410	12196.09354
1411	12194.01897
1412	12192.46219
1413	12187.8816
1414	12186.10376
1415	12185.60266
1416	12182.09152
1417	12179.79374
1418	12174.73086
1419	12173.15506
1420	12171.04322
1421	12165.14467
1422	12164.69763
1423	12161.07387
1424	12157.56142
1425	12155.60373
1426	12150.16507
1427	12146.6638
1428	12144.73358
1429	12141.99322
1430	12136.57586
1431	12129.49974
1432	12124.30842
1433	12121.8573
1434	12119.94757
1435	12114.24018
1436	12109.04201
1437	12108.9632
1438	12107.90461
1439	12104.16336
1440	12103.40647
1441	12098.89218
1442	12096.28772
1443	12092.23267
1444	12091.22208
1445	12085.65528
1446	12078.56083
1447	12075.25825
1448	12074.64241
1449	12069.69766
1450	12066.93191
1451	12065.24621
1452	12064.82554
1453	12059.17171
1454	12055.51902
1455	12053.6524
1456	12048.88969
1457	12044.37889
1458	12041.3304
1459	12039.52383
1460	12038.33193
1461	12036.76227
1462	12032.51635
1463	12031.74104
1464	12030.66834
1465	12024.0232
1466	12023.28731
1467	12019.67153
1468	12017.14885
1469	12012.7997
1470	12010.12729
1471	12006.09134
1472	12003.95863
1473	12001.83071
1474	11999.07249
1475	11992.71105
1476	11990.39231
1477	11987.77397
1478	11985.26019
1479	11980.3126
1480	11976.89907
1481	11971.91254
1482	11966.5174
1483	11962.59138
1484	11955.55763
1485	11954.79218
1486	11948.53896
1487	11944.79735
1488	11937.46771
1489	11935.52264
1490	11928.41144
1491	11924.52323
1492	11921.99157
1493	11917.77414
1494	11917.35709
1495	11912.9531
1496	11907.76359
1497	11904.21254
1498	11901.5247
1499	11897.26881
1500	11889.68963
1501	11887.62392
1502	11884.93359
1503	11881.89432
1504	11881.48457
1505	11877.96492
1506	11877.53646
1507	11876.27306
1508	11876.05408
1509	11873.56515
1510	11872.51505
1511	11867.03467
1512	11863.09137
1513	11857.54968
1514	11850.86442
1515	11848.66379
1516	11845.50763
1517	11843.0668
1518	11842.31456
1519	11840.63617
1520	11836.67529
1521	11831.94669
1522	11831.2207
1523	11827.51053
1524	11820.80656
1525	11815.46566
1526	11811.58625
1527	11808.56794
1528	11808.30626
1529	11803.6401
1530	11801.42493
1531	11795.07902
1532	11791.25412
1533	11789.36033
1534	11782.91313
1535	11781.70647
1536	11779.01573
1537	11775.77019
1538	11774.16285
1539	11770.30454
1540	11764.38071
1541	11759.22462
1542	11752.96503
1543	11746.65364
1544	11742.23422
1545	11738.7293
1546	11734.80765
1547	11732.91286
1548	11731.83369
1549	11727.15299
1550	11725.82069
1551	11725.34757
1552	11722.48885
1553	11720.37015
1554	11717.97666
1555	11713.27058
1556	11711.30843
1557	11709.74688
1558	11706.13111
1559	11702.17447
1560	11699.69577
1561	11697.9927
1562	11693.24735
1563	11690.14003
1564	11687.92485
1565	11685.64823
1566	11682.29575
1567	11680.93677
1568	11676.8334
1569	11676.14724
1570	11673.43177
1571	11673.06184
1572	11667.51134
1573	11665.82691
1574	11659.76466
1575	11656.0801
1576	11649.77549
1577	11648.00328
1578	11643.7681
1579	11641.58522
1580	11640.71097
1581	11637.34975
1582	11636.15887
1583	11635.30133
1584	11629.78166
1585	11627.47596
1586	11625.18015
1587	11624.89231
1588	11618.53999
1589	11617.68068
1590	11611.88045
1591	11611.47714
1592	11608.91729
1593	11607.47628
1594	11605.32738
1595	11604.82742
1596	11603.09459
1597	11599.87588
1598	11597.52649
1599	11595.71301
1600	11593.57702
1601	11590.70973
1602	11589.94825
1603	11588.29759
1604	11586.15283
1605	11579.32217
1606	11576.17185
1607	11574.34699
1608	11570.08684
1609	11567.72008
1610	11565.13892
1611	11562.50633
1612	11562.43865
1613	11559.5491
1614	11558.34152
1615	11553.45861
1616	11552.55498
1617	11548.10917
1618	11543.02206
1619	11540.86747
1620	11539.34359
1621	11533.87217
1622	11527.36706
1623	11523.2232
1624	11519.15632
1625	11516.4742
1626	11514.33386
1627	11511.49418
1628	11506.74269
1629	11504.30667
1630	11502.39813
1631	11502.35029
1632	11502.2188
1633	11499.79059
1634	11494.01008
1635	11489.61427
1636	11487.45636
1637	11481.75672
1638	11479.96748
1639	11477.31422
1640	11477.06449
1641	11473.05247
1642	11469.19822
1643	11464.5628
1644	11460.98595
1645	11458.29556
1646	11452.47945
1647	11448.61936
1648	11447.85957
1649	11443.53003
1650	11442.42374
1651	11436.82888
1652	11434.87426
1653	11428.00981
1654	11425.45127
1655	11419.12231
1656	11415.41572
1657	11410.8768
1658	11408.70873
1659	11407.94385
1660	11405.87893
1661	11404.34951
1662	11403.02728
1663	11401.04339
1664	11399.57555
1665	11396.08889
