iter	Passed	Remaining
1671	14583	29028
1672	14587	29009
1673	14591	28990
1674	14598	28978
1675	14602	28960
1676	14606	28943
1677	14613	28931
1678	14617	28913
1679	14621	28894
1680	14626	28878
1681	14631	28862
1682	14635	28845
1683	14639	28827
1684	14647	28816
1685	14651	28798
1686	14655	28780
1687	14662	28768
1688	14669	28758
1689	14676	28745
1690	14681	28729
1691	14685	28712
1692	14690	28694
1693	14696	28682
1694	14700	28664
1695	14704	28646
1696	14711	28633
1697	14715	28615
1698	14719	28597
1699	14724	28582
1700	14729	28567
1701	14733	28550
1702	14737	28532
1703	14744	28520
1704	14748	28502
1705	14756	28492
1706	14763	28479
1707	14769	28466
1708	14776	28455
1709	14780	28436
1710	14783	28418
1711	14790	28405
1712	14794	28389
1713	14798	28371
1714	14804	28356
1715	14811	28345
1716	14815	28327
1717	14818	28309
1718	14825	28296
1719	14829	28280
1720	14835	28265
1721	14843	28256
1722	14846	28237
1723	14851	28221
1724	14858	28209
1725	14866	28199
1726	15196	28799
1727	15328	29024
1728	15341	29023
1729	15348	29011
1730	15359	29005
1731	15368	28998
1732	15380	28994
1733	15392	28991
1734	15478	29128
1735	15514	29170
1736	15533	29179
1737	15550	29186
1738	15575	29206
1739	15591	29212
1740	15602	29205
1741	15611	29198
1742	15622	29193
1743	15630	29181
1744	15640	29175
1745	15649	29165
1746	15663	29165
1747	15673	29159
1748	15681	29149
1749	15691	29140
1750	15694	29122
1751	15700	29106
1752	15706	29091
1753	15710	29074
1754	15715	29058
1755	15722	29045
1756	15726	29026
1757	15729	29008
1758	15737	28995
1759	15741	28978
1760	15745	28960
1761	15754	28951
1762	15761	28938
1763	15767	28924
1764	15772	28909
1765	15776	28890
1766	15781	28874
1767	15787	28860
1768	15791	28842
1769	15795	28824
1770	15802	28811
1771	15806	28793
1772	15810	28775
1773	15816	28761
1774	15821	28745
1775	15827	28731
1776	15834	28719
1777	15838	28702
1778	15843	28684
1779	15850	28673
1780	15857	28661
1781	15862	28644
1782	15868	28630
1783	15872	28612
1784	15876	28595
1785	15883	28583
1786	15887	28565
1787	15891	28548
1788	15898	28534
1789	15901	28516
1790	15906	28499
1791	15911	28484
1792	15917	28470
1793	15921	28452
1794	15927	28438
1795	15935	28428
1796	15941	28414
1797	15951	28407
1798	15959	28397
1799	15968	28387
1800	15973	28372
1801	15985	28369
1802	15996	28364
1803	16007	28358
1804	16018	28354
1805	16026	28343
1806	16034	28332
1807	16041	28320
1808	16051	28314
1809	16060	28306
1810	16069	28296
1811	16079	28289
1812	16086	28277
1813	16095	28269
1814	16102	28256
1815	16111	28249
1816	16118	28235
1817	16128	28228
1818	16134	28215
1819	16144	28208
1820	16153	28200
1821	16162	28190
1822	16168	28177
1823	16177	28168
1824	16183	28155
1825	16192	28145
1826	16198	28132
1827	16204	28118
1828	16213	28109
1829	16225	28106
1830	16236	28100
1831	16261	28120
1832	16272	28115
1833	16283	28109
1834	16294	28105
1835	16300	28091
1836	16308	28080
1837	16314	28066
1838	16353	28109
1839	16516	28365
1840	16528	28361
1841	16540	28358
1842	16551	28352
1843	16569	28358
1844	16577	28348
1845	16588	28342
1846	16604	28345
1847	16760	28586
1848	16774	28585
1849	16791	28590
1850	16800	28581
1851	16810	28574
1852	16824	28573
1853	16842	28579
1854	16855	28576
1855	16869	28576
1856	16879	28568
1857	16891	28563
1858	16903	28560
1859	16916	28557
1860	16937	28568
1861	16952	28569
1862	16969	28573
1863	16982	28571
1864	16993	28565
1865	17004	28559
1866	17014	28551
1867	17027	28549
1868	17039	28545
1869	17057	28550
1870	17071	28549
1871	17082	28544
1872	17087	28528
1873	17093	28513
1874	17104	28507
1875	17120	28509
1876	17133	28506
1877	17147	28506
1878	17155	28495
1879	17171	28497
1880	17200	28521
1881	17212	28516
1882	17218	28502
1883	17224	28487
1884	17235	28482
1885	17247	28478
1886	17258	28471
1887	17269	28464
1888	17277	28454
1889	17288	28448
1890	17302	28446
1891	17316	28446
1892	17331	28446
1893	17338	28433
1894	17349	28427
1895	17358	28417
1896	17370	28413
1897	17394	28427
1898	17408	28426
1899	17420	28422
1900	17431	28417
1901	17439	28405
1902	17452	28402
1903	17468	28404
1904	17483	28405
1905	17498	28404
1906	17513	28405
1907	17616	28548
1908	17747	28736
1909	17762	28736
1910	17773	28729
1911	17784	28723
1912	17797	28720
1913	17864	28803
1914	17890	28820
1915	17903	28817
1916	17914	28811
1917	17929	28810
1918	17942	28806
1919	17950	28796
1920	17963	28792
1921	17975	28787
1922	18044	28873
1923	18052	28861
1924	18059	28848
1925	18064	28831
1926	18073	28821
1927	18082	28811
1928	18093	28805
1929	18099	28790
1930	18110	28783
1931	18117	28770
1932	18125	28758
1933	18128	28740
1934	18135	28725
1935	18143	28714
1936	18154	28708
1937	18170	28709
1938	18195	28724
1939	18206	28716
1940	18210	28699
1941	18220	28691
1942	18226	28676
1943	18235	28667
1944	18242	28652
1945	18247	28637
1946	18254	28623
1947	18259	28607
1948	18264	28592
1949	18276	28585
1950	18284	28575
1951	18290	28559
1952	18293	28541
1953	18302	28531
1954	18306	28513
1955	18312	28498
1956	18319	28485
1957	18325	28471
1958	18333	28459
1959	18342	28448
1960	18357	28448
1961	18375	28452
1962	18409	28481
1963	18423	28479
1964	18436	28476
1965	18448	28470
1966	18455	28456
1967	18462	28444
1968	18469	28431
1969	18473	28413
1970	18482	28402
1971	18489	28390
1972	18498	28380
1973	18508	28372
1974	18518	28363
1975	18523	28347
1976	18533	28338
1977	18537	28321
1978	18542	28306
1979	18553	28298
1980	18562	28289
1981	18573	28281
1982	18582	28272
1983	18588	28256
1984	18600	28251
1985	18605	28236
1986	18615	28227
1987	18618	28209
1988	18626	28197
1989	18635	28187
1990	18647	28181
1991	18659	28175
1992	18666	28163
1993	18671	28146
1994	18681	28139
1995	18687	28125
1996	18697	28116
1997	18713	28117
1998	18730	28118
1999	18733	28100
2000	19127	28666
2001	19245	28820
2002	19268	28830
2003	19281	28826
2004	19295	28823
2005	19310	28821
2006	19320	28812
2007	19336	28812
2008	19355	28816
2009	19368	28812
2010	19385	28813
2011	19401	28812
2012	19413	28807
2013	19423	28797
2014	19427	28780
2015	19432	28762
2016	19440	28751
2017	19444	28733
2018	19449	28716
2019	19459	28707
2020	19464	28691
2021	19471	28677
2022	19476	28661
2023	19480	28643
2024	19492	28636
2025	19502	28628
2026	19516	28625
2027	19535	28628
2028	19547	28622
2029	19559	28615
2030	19574	28615
2031	19584	28606
2032	19596	28599
2033	19607	28591
2034	19611	28574
2035	19625	28570
2036	19639	28566
2037	19649	28557
2038	19658	28547
2039	19663	28531
2040	19673	28521
2041	19677	28504
2042	19687	28495
2043	19700	28490
2044	19712	28483
2045	19723	28476
2046	19730	28462
2047	19738	28451
2048	19743	28434
2049	19752	28423
2050	19762	28415
2051	19775	28409
2052	19786	28402
2053	19792	28388
2054	19801	28377
2055	19805	28359
2056	19809	28341
2057	19820	28333
2058	19832	28327
2059	19841	28317
2060	19854	28312
2061	19866	28307
2062	19877	28298
2063	19889	28291
2064	19896	28279
2065	19904	28267
2066	19912	28255
2067	19930	28257
2068	19942	28250
2069	19952	28241
2070	19957	28225
2071	19966	28215
2072	19972	28199
2073	19978	28185
2074	19987	28175
2075	20003	28174
2076	20009	28160
2077	20018	28148
2078	20023	28133
2079	20032	28122
2080	20038	28107
2081	20047	28097
2082	20055	28085
2083	20069	28081
2084	20077	28069
2085	20092	28067
2086	20100	28056
2087	20105	28039
2088	20115	28030
2089	20130	28028
2090	20142	28022
2091	20149	28008
2092	20153	27992
2093	20161	27979
2094	20167	27965
2095	20174	27951
2096	20184	27942
2097	20192	27930
2098	20202	27922
2099	20217	27918
2100	20224	27906
2101	20230	27891
2102	20236	27877
2103	20347	28006
2104	20468	28150
2105	20490	28157
2106	20500	28148
2107	20511	28140
2108	20520	28129
2109	20531	28121
2110	20596	28187
2111	20617	28193
2112	20630	28186
2113	20639	28177
2114	20649	28167
2115	20661	28160
2116	20671	28151
2117	20680	28140
2118	20692	28133
2119	20701	28123
2120	20709	28110
2121	20713	28092
2122	20718	28076
2123	20724	28062
2124	20729	28045
2125	20734	28029
2126	20741	28016
2127	20745	27998
2128	20753	27986
2129	20760	27973
2130	20768	27960
2131	20776	27949
2132	20780	27931
2133	20786	27916
2134	20794	27904
2135	20800	27889
2136	20805	27873
2137	20809	27856
2138	20813	27838
2139	20820	27825
2140	20824	27808
2141	20829	27792
2142	20837	27779
2143	20840	27762
2144	20845	27744
2145	20851	27730
2146	20856	27714
2147	20860	27697
2148	20867	27684
2149	20872	27668
2150	20877	27652
2151	20883	27638
2152	20891	27626
2153	20897	27611
2154	20904	27597
2155	20908	27580
2156	20914	27566
2157	20919	27550
2158	20923	27533
2159	20926	27515
2160	20934	27502
2161	20938	27485
2162	20942	27468
2163	20951	27458
2164	20968	27457
2165	20978	27447
2166	20990	27441
2167	20997	27427
2168	21004	27414
2169	21009	27399
2170	21017	27388
2171	21033	27386
2172	21042	27375
2173	21050	27363
2174	21057	27350
2175	21068	27343
2176	21075	27329
2177	21085	27319
2178	21101	27319
2179	21116	27316
2180	21129	27310
2181	21140	27302
2182	21154	27298
2183	21166	27291
2184	21179	27285
2185	21186	27273
2186	21196	27263
2187	21203	27250
2188	21208	27234
2189	21216	27222
2190	21223	27209
2191	21231	27197
2192	21243	27191
2193	21257	27186
2194	21266	27176
2195	21271	27160
2196	21280	27150
2197	21289	27140
2198	21301	27133
2199	21318	27132
2200	21333	27129
2201	21341	27117
2202	21352	27110
2203	21365	27104
2204	21370	27088
2205	21379	27078
2206	21394	27075
2207	21405	27066
2208	21414	27056
2209	21419	27040
2210	21427	27029
2211	21433	27014
2212	21440	27001
2213	21449	26990
2214	21473	26999
2215	21590	27123
2216	21712	27255
2217	21728	27254
2218	21773	27287
2219	21798	27297
2220	21817	27298
2221	21833	27296
2222	21847	27292
2223	21866	27293
2224	21890	27301
2225	21908	27301
2226	21924	27299
2227	21939	27296
2228	21950	27288
2229	21961	27279
2230	21965	27261
2231	21973	27250
2232	21991	27250
2233	22012	27254
2234	22026	27249
2235	22036	27240
2236	22044	27228
2237	22060	27225
2238	22080	27227
2239	22091	27220
2240	22095	27203
2241	22106	27194
2242	22111	27179
2243	22124	27172
2244	22137	27166
2245	22153	27164
2246	22169	27161
2247	22183	27157
2248	22193	27147
2249	22204	27139
2250	22218	27133
2251	22228	27123
2252	22236	27111
2253	22242	27097
2254	22250	27084
2255	22256	27070
2256	22260	27054
2257	22270	27043
2258	22286	27042
2259	22293	27028
2260	22310	27027
2261	22326	27024
2262	22342	27022
2263	22357	27018
2264	22377	27021
2265	22384	27007
2266	22390	26993
2267	22398	26981
2268	22405	26967
2269	22410	26952
2270	22418	26939
2271	22430	26932
2272	22438	26920
2273	22445	26907
2274	22451	26892
2275	22455	26875
2276	22460	26860
2277	22466	26845
2278	22470	26828
2279	22475	26813
2280	22482	26799
2281	22493	26790
2282	22502	26779
2283	22511	26769
2284	22516	26754
2285	22520	26737
2286	22526	26722
2287	22532	26708
2288	22537	26691
2289	22543	26678
2290	22549	26663
2291	22553	26646
2292	22560	26633
2293	22565	26617
2294	22569	26601
2295	22576	26588
2296	22586	26578
2297	22597	26570
2298	22609	26562
2299	22615	26548
2300	22621	26534
2301	22630	26523
2302	22634	26506
2303	22641	26493
2304	22647	26479
2305	22653	26465
2306	22663	26455
2307	22682	26456
2308	22697	26452
2309	23184	26998
2310	23481	27322
2311	23513	27337
2312	23535	27340
2313	23616	27413
2314	23647	27426
2315	23672	27433
2316	23685	27426
2317	23699	27420
2318	23712	27414
2319	23726	27408
2320	23733	27394
2321	23744	27384
2322	23754	27374
2323	23760	27359
2324	23764	27342
2325	23771	27327
2326	23777	27312
2327	23781	27295
2328	23787	27280
2329	23794	27266
2330	23801	27253
2331	23806	27236
2332	23811	27220
2333	23815	27203
2334	23821	27188
2335	23826	27171
2336	23830	27155
2337	23839	27143
2338	23844	27126
2339	23848	27110
2340	23853	27094
2341	23858	27077
2342	23862	27061
2343	23869	27046
2344	23874	27031
2345	23878	27013
2346	23884	26998
2347	23890	26983
2348	23899	26971
2349	23904	26956
2350	23908	26938
2351	23912	26922
2352	23918	26907
2353	23923	26890
2354	23927	26873
2355	23934	26859
2356	23938	26843
2357	23946	26830
2358	23952	26815
2359	23960	26803
2360	23967	26789
2361	23972	26773
2362	23976	26756
2363	23981	26741
2364	23991	26730
2365	23999	26718
2366	24004	26702
2367	24008	26685
2368	24014	26670
2369	24021	26657
2370	24026	26640
2371	24035	26629
2372	24039	26612
2373	24044	26597
2374	24052	26584
2375	24056	26567
2376	24062	26552
2377	24068	26538
2378	24072	26521
2379	24078	26506
2380	24084	26491
2381	24091	26478
2382	24098	26464
2383	24102	26448
2384	24107	26432
2385	24117	26422
2386	24127	26412
2387	24136	26401
2388	24147	26391
2389	24153	26376
2390	24159	26362
2391	24164	26347
2392	24170	26331
2393	24175	26316
2394	24179	26300
2395	24188	26288
2396	24193	26272
2397	24199	26258
2398	24203	26241
2399	24208	26226
2400	24214	26210
2401	24220	26196
2402	24227	26183
2403	24233	26168
2404	24237	26152
2405	24244	26138
2406	24249	26123
2407	24253	26106
2408	24258	26091
2409	24265	26078
2410	24269	26061
2411	24275	26046
2412	24284	26035
2413	24293	26024
2414	24301	26012
2415	24310	26001
2416	24319	25989
2417	24327	25977
2418	24332	25961
2419	24335	25944
2420	24344	25933
2421	24349	25917
2422	24355	25903
2423	24360	25887
2424	24365	25872
2425	24369	25856
2426	24378	25844
2427	24387	25833
2428	24395	25821
2429	24403	25809
2430	24408	25794
2431	24416	25782
2432	24422	25767
2433	24432	25757
2434	24438	25742
2435	24444	25728
2436	24448	25712
2437	24453	25697
2438	24485	25710
2439	24595	25805
2440	24701	25896
2441	24725	25899
2442	24735	25890
2443	24753	25888
2444	24765	25879
2445	24778	25872
2446	24793	25867
2447	24807	25861
2448	24826	25860
2449	24837	25851
2450	24852	25845
2451	24866	25840
2452	24876	25829
2453	24885	25818
2454	24893	25805
2455	24901	25793
2456	24909	25781
2457	24916	25767
2458	24920	25751
2459	24928	25738
2460	24933	25723
2461	24940	25710
2462	24946	25695
2463	24954	25683
2464	24958	25667
2465	24965	25653
2466	24969	25638
2467	24979	25627
2468	24993	25621
2469	25012	25619
2470	25031	25619
2471	25051	25619
2472	25067	25615
2473	25079	25606
2474	25095	25602
2475	25106	25592
2476	25111	25578
2477	25119	25565
2478	25135	25561
2479	25152	25557
2480	25162	25547
2481	25168	25533
2482	25175	25520
2483	25182	25506
2484	25187	25491
2485	25192	25476
2486	25199	25462
2487	25208	25451
2488	25221	25444
2489	25242	25444
2490	25252	25434
2491	25269	25431
2492	25288	25430
2493	25317	25439
2494	25327	25429
2495	25336	25417
2496	25342	25403
2497	25350	25390
2498	25354	25374
2499	25361	25361
2500	25366	25346
2501	25372	25331
2502	25378	25317
2503	25385	25304
2504	25392	25291
2505	25397	25276
2506	25401	25259
2507	25407	25245
2508	25412	25230
2509	25417	25214
2510	25421	25198
2511	25431	25189
2512	25444	25181
2513	25453	25170
2514	25465	25161
2515	25476	25152
2516	25486	25142
2517	25500	25135
2518	25514	25129
2519	25533	25128
2520	25549	25124
2521	25562	25116
2522	25574	25107
2523	25587	25100
2524	25599	25092
2525	25613	25085
2526	25624	25076
2527	25637	25069
2528	25651	25063
2529	25704	25095
2530	25821	25189
2531	25925	25270
2532	25942	25266
2533	25952	25256
2534	25972	25255
2535	25984	25246
2536	26062	25302
2537	26084	25303
2538	26095	25293
2539	26110	25287
2540	26125	25282
2541	26141	25277
2542	26153	25268
2543	26164	25259
2544	26175	25250
2545	26191	25245
2546	26211	25244
2547	26222	25234
2548	26233	25225
2549	26271	25241
2550	26342	25289
2551	26376	25301
2552	26385	25289
2553	26392	25276
2554	26398	25261
2555	26407	25249
2556	26416	25238
2557	26421	25223
2558	26427	25208
2559	26433	25194
2560	26442	25183
2561	26450	25170
2562	26460	25159
2563	26469	25148
2564	26473	25131
2565	26480	25118
2566	26488	25105
2567	26496	25093
2568	26503	25079
2569	26507	25063
2570	26516	25051
2571	26524	25039
2572	26532	25026
2573	26538	25012
2574	26544	24998
2575	26552	24985
2576	26561	24974
2577	26569	24961
2578	26574	24946
2579	26579	24931
2580	26588	24919
2581	26596	24907
2582	26603	24893
2583	26609	24879
2584	26616	24866
2585	26623	24853
2586	26630	24839
2587	26637	24825
2588	26642	24811
2589	26652	24799
2590	26661	24789
2591	26669	24775
2592	26676	24763
2593	26686	24752
2594	26707	24752
2595	26722	24746
2596	26735	24738
2597	26741	24724
2598	26751	24713
2599	26761	24703
2600	26768	24689
2601	26774	24674
2602	26781	24661
2603	26787	24647
2604	26793	24633
2605	26798	24618
2606	26803	24602
2607	26808	24588
2608	26812	24572
2609	26817	24556
2610	26822	24542
2611	26828	24527
2612	26832	24511
2613	26838	24497
2614	26844	24483
2615	26857	24475
2616	26867	24465
2617	26875	24452
2618	26883	24440
2619	26891	24427
2620	26899	24415
2621	26934	24427
2622	27366	24799
2623	27451	24857
2624	27461	24846
2625	27471	24834
2626	27481	24823
2627	27491	24813
2628	27503	24804
2629	27513	24793
2630	27526	24785
2631	27540	24777
2632	27549	24766
2633	27559	24755
2634	27569	24744
2635	27578	24732
2636	27589	24722
2637	27601	24713
2638	27611	24703
2639	27616	24687
2640	27621	24672
2641	27626	24657
2642	27632	24642
2643	27638	24627
2644	27643	24612
2645	27649	24598
2646	27654	24582
2647	27661	24569
2648	27668	24556
2649	27677	24543
2650	27685	24531
2651	27692	24518
2652	27699	24504
2653	27707	24491
2654	27711	24475
2655	27718	24462
2656	27725	24448
2657	27731	24434
2658	27738	24420
2659	27743	24405
2660	27749	24391
2661	27754	24376
2662	27760	24361
2663	27766	24348
2664	27774	24335
2665	27780	24321
2666	27788	24308
2667	27797	24296
2668	27804	24283
2669	27808	24267
2670	27815	24254
2671	27821	24239
2672	27827	24225
2673	27833	24211
2674	27840	24197
2675	27846	24183
2676	27852	24169
2677	27858	24155
2678	27864	24141
2679	27871	24127
2680	27876	24112
2681	27884	24100
2682	27893	24088
2683	27899	24074
2684	27906	24060
2685	27912	24047
2686	27921	24034
2687	27930	24023
2688	27939	24011
2689	27947	23999
2690	27955	23987
2691	27964	23975
2692	27970	23961
2693	27985	23954
2694	27997	23945
2695	28006	23934
2696	28020	23926
2697	28034	23920
2698	28048	23912
2699	28056	23900
2700	28062	23885
2701	28067	23871
2702	28072	23855
2703	28078	23841
2704	28084	23827
2705	28092	23815
2706	28098	23801
2707	28103	23786
2708	28108	23771
2709	28114	23757
2710	28118	23741
2711	28123	23726
2712	28129	23712
2713	28134	23697
2714	28140	23683
2715	28145	23668
2716	28150	23653
2717	28158	23641
2718	28166	23629
2719	28177	23619
2720	28190	23611
2721	28200	23600
2722	28211	23590
2723	28217	23576
2724	28223	23562
2725	28230	23549
2726	28238	23536
2727	28245	23524
2728	28253	23511
2729	28262	23500
2730	28272	23489
2731	28280	23477
2732	28288	23465
2733	28295	23451
2734	28299	23435
2735	28304	23421
2736	28309	23406
2737	28313	23391
2738	28317	23375
2739	28323	23361
2740	28328	23347
2741	28332	23331
2742	28339	23318
2743	28343	23303
2744	28347	23287
2745	28353	23273
2746	28358	23258
2747	28363	23243
2748	28368	23229
2749	28373	23214
2750	28377	23199
2751	28381	23184
2752	28387	23169
2753	28393	23155
2754	28401	23143
2755	28407	23129
2756	28411	23114
2757	28416	23100
2758	28421	23085
2759	28425	23070
2760	28430	23055
2761	28514	23104
2762	28636	23185
2763	28650	23177
2764	28660	23166
2765	28670	23156
2766	28679	23144
2767	28692	23136
2768	28703	23126
2769	28728	23128
2770	28760	23134
2771	28783	23134
2772	28906	23214
2773	28918	23206
2774	28924	23191
2775	28929	23176
2776	28934	23162
2777	28939	23147
2778	28943	23131
2779	28948	23117
2780	28954	23103
2781	28958	23087
2782	28967	23076
2783	28973	23062
2784	28979	23048
2785	28985	23034
2786	28990	23019
2787	28995	23005
2788	29000	22990
2789	29006	22976
2790	29014	22963
2791	29020	22949
2792	29024	22934
2793	29030	22920
2794	29036	22906
2795	29040	22891
2796	29045	22877
2797	29051	22863
2798	29055	22847
2799	29060	22833
2800	29065	22819
2801	29070	22804
2802	29075	22789
2803	29080	22775
2804	29085	22760
2805	29089	22745
2806	29095	22731
2807	29100	22716
2808	29107	22703
2809	29113	22690
2810	29118	22675
2811	29122	22660
2812	29129	22647
2813	29136	22633
2814	29140	22618
2815	29146	22604
2816	29150	22590
2817	29154	22574
2818	29159	22560
2819	29164	22545
2820	29169	22530
2821	29174	22516
2822	29179	22502
2823	29183	22487
2824	29187	22471
2825	29192	22457
2826	29197	22443
2827	29207	22432
2828	29212	22417
2829	29219	22405
2830	29227	22392
2831	29234	22379
2832	29241	22367
2833	29249	22354
2834	29258	22343
2835	29264	22330
2836	29268	22315
2837	29274	22301
2838	29278	22286
2839	29283	22271
2840	29288	22257
2841	29293	22243
2842	29299	22229
2843	29307	22217
2844	29317	22207
2845	29329	22198
2846	29338	22186
2847	29348	22176
2848	29356	22163
2849	29362	22150
2850	29366	22135
2851	29372	22122
2852	29380	22109
2853	29387	22097
2854	29395	22085
2855	29407	22076
2856	29413	22062
2857	29416	22047
2858	29422	22033
2859	29428	22019
2860	29431	22004
2861	29438	21991
2862	29443	21976
2863	29447	21961
2864	29453	21948
2865	29457	21934
2866	29462	21919
2867	29467	21905
2868	29473	21892
2869	29478	21878
2870	29482	21863
2871	29490	21850
2872	29495	21837
2873	29505	21826
2874	29512	21813
2875	29517	21799
2876	29521	21784
2877	29526	21770
2878	29530	21755
2879	29535	21741
2880	29541	21728
2881	29545	21713
2882	29552	21700
2883	29558	21687
2884	29562	21672
2885	29568	21658
2886	29575	21646
2887	29578	21631
2888	29586	21619
2889	29597	21609
2890	29603	21595
2891	29608	21581
2892	29612	21566
2893	29617	21553
2894	29623	21539
2895	29628	21525
2896	29735	21585
2897	29838	21642
2898	29852	21634
2899	29860	21623
2900	29869	21612
2901	29877	21600
2902	29889	21591
2903	29900	21580
2904	29909	21570
2905	29924	21562
2906	29933	21551
2907	29942	21540
2908	29954	21531
2909	29965	21521
2910	29976	21511
2911	29987	21502
2912	29992	21487
2913	29998	21474
2914	30005	21462
2915	30013	21450
2916	30019	21436
2917	30024	21422
2918	30029	21408
2919	30033	21393
2920	30038	21379
2921	30042	21364
2922	30047	21351
2923	30053	21337
2924	30057	21322
2925	30062	21308
2926	30067	21294
2927	30071	21279
2928	30075	21265
2929	30080	21251
2930	30085	21237
2931	30089	21222
2932	30095	21209
2933	30100	21195
2934	30108	21183
2935	30114	21170
2936	30118	21155
2937	30122	21141
2938	30128	21127
2939	30133	21114
2940	30137	21099
2941	30142	21085
2942	30147	21071
2943	30151	21057
2944	30155	21042
2945	30161	21029
2946	30167	21015
2947	30171	21001
2948	30179	20989
2949	30184	20975
2950	30190	20962
2951	30195	20948
2952	30204	20937
2953	30215	20927
2954	30223	20915
2955	30235	20907
2956	30252	20901
2957	30262	20891
2958	30270	20879
2959	30276	20866
2960	30282	20852
2961	30286	20838
2962	30291	20824
2963	30298	20812
2964	30306	20800
2965	30312	20787
2966	30315	20772
2967	30320	20758
2968	30325	20744
2969	30330	20731
2970	30334	20716
2971	30339	20702
2972	30345	20689
2973	30349	20675
2974	30354	20661
2975	30359	20647
2976	30363	20633
2977	30367	20618
2978	30372	20605
2979	30378	20592
2980	30384	20579
2981	30398	20571
2982	30416	20566
2983	30425	20555
2984	30430	20541
2985	30434	20527
2986	30440	20514
2987	30445	20500
2988	30449	20486
2989	30455	20473
2990	30460	20459
2991	30465	20446
2992	30471	20432
2993	30476	20419
2994	30481	20405
2995	30486	20392
2996	30493	20379
2997	30501	20368
2998	30506	20354
2999	30510	20340
3000	30514	20326
3001	30520	20313
3002	30526	20299
3003	30530	20285
3004	30535	20272
3005	30541	20259
3006	30545	20244
3007	30550	20231
3008	30556	20218
3009	30559	20203
3010	30563	20189
3011	30568	20175
3012	30573	20162
3013	30577	20148
3014	30582	20134
3015	30587	20121
3016	30595	20109
3017	30601	20096
3018	30607	20083
3019	30611	20069
3020	30621	20059
3021	30636	20052
3022	30649	20044
3023	30657	20032
3024	30665	20021
3025	30672	20008
3026	30676	19994
3027	30682	19981
3028	30688	19969
3029	30696	19957
3030	30701	19944
3031	30706	19930
3032	30710	19916
3033	30715	19903
3034	30721	19890
3035	30725	19876
3036	30730	19863
3037	30736	19850
3038	30740	19836
3039	30746	19823
3040	30750	19809
3041	30755	19795
3042	30759	19781
3043	30764	19768
3044	30770	19755
3045	30775	19742
3046	30780	19728
3047	30786	19716
3048	30795	19705
3049	30800	19692
3050	30805	19678
3051	30810	19665
3052	30815	19652
3053	30820	19638
3054	30824	19624
3055	30888	19649
3056	31290	19887
3057	31305	19880
3058	31314	19869
3059	31323	19858
3060	31334	19848
3061	31343	19837
3062	31352	19826
3063	31360	19815
3064	31381	19811
3065	31416	19817
3066	31429	19808
3067	31452	19806
3068	31462	19795
3069	31472	19785
3070	31485	19776
3071	31496	19767
3072	31545	19781
3073	31566	19777
3074	31576	19767
3075	31586	19757
3076	31593	19744
3077	31599	19731
3078	31603	19717
3079	31609	19704
3080	31616	19692
3081	31623	19680
3082	31629	19666
3083	31633	19653
3084	31638	19639
3085	31642	19625
3086	31648	19612
3087	31653	19598
3088	31658	19585
3089	31663	19571
3090	31667	19557
3091	31678	19547
3092	31688	19537
3093	31693	19524
3094	31699	19511
3095	31705	19498
3096	31712	19485
3097	31718	19473
3098	31724	19460
3099	31730	19447
3100	31734	19433
3101	31742	19421
3102	31749	19409
3103	31754	19396
3104	31759	19382
3105	31765	19370
3106	31772	19358
3107	31781	19347
3108	31790	19336
3109	31798	19324
3110	31805	19312
3111	31814	19301
3112	31827	19293
3113	31832	19279
3114	31839	19267
3115	31848	19256
3116	31855	19243
3117	31863	19232
3118	31870	19220
3119	31876	19207
3120	31884	19196
3121	31888	19182
3122	31895	19170
3123	31898	19155
3124	31906	19143
3125	31917	19134
3126	31928	19124
3127	31933	19111
3128	31943	19100
3129	31948	19087
3130	31954	19074
3131	31962	19063
3132	31973	19053
3133	31985	19044
3134	31999	19036
3135	32016	19030
3136	32023	19018
3137	32035	19008
3138	32049	19001
3139	32057	18989
3140	32064	18977
3141	32070	18964
3142	32084	18956
3143	32091	18944
3144	32098	18932
3145	32107	18921
3146	32112	18908
3147	32118	18895
3148	32126	18884
3149	32138	18875
3150	32147	18864
3151	32151	18850
3152	32164	18841
3153	32174	18831
3154	32184	18821
3155	32204	18816
3156	32216	18807
3157	32223	18795
3158	32227	18781
3159	32236	18770
3160	32242	18758
3161	32249	18746
3162	32258	18735
3163	32267	18723
3164	32275	18712
3165	32395	18765
3166	32505	18813
3167	32531	18812
3168	32548	18805
3169	32559	18795
3170	32567	18784
3171	32581	18776
3172	32598	18770
3173	32607	18759
3174	32619	18749
3175	32628	18738
3176	32638	18728
3177	32646	18716
3178	32655	18705
3179	32667	18696
3180	32675	18684
3181	32680	18671
3182	32685	18658
3183	32692	18646
3184	32711	18640
3185	32720	18629
3186	32725	18616
3187	32730	18603
3188	32735	18590
3189	32740	18576
3190	32745	18563
3191	32751	18550
3192	32754	18536
3193	32760	18523
3194	32765	18510
3195	32773	18498
3196	32778	18485
3197	32784	18473
3198	32788	18459
3199	32793	18446
3200	32798	18433
3201	32807	18422
3202	32818	18412
3203	32827	18401
3204	32834	18389
3205	32838	18375
3206	32846	18363
3207	32854	18352
3208	32861	18340
3209	32869	18329
3210	32884	18321
3211	32899	18313
3212	32908	18302
3213	32916	18291
3214	32922	18278
3215	32926	18265
3216	32935	18254
3217	32947	18245
3218	32958	18235
3219	32965	18223
3220	32970	18209
3221	32978	18198
3222	32987	18187
3223	32994	18175
3224	33003	18164
