iter	Passed	Remaining
328	6769	96105
329	6788	96063
330	6803	95969
331	6818	95875
332	6837	95824
333	6853	95744
334	6869	95665
335	6886	95596
336	6901	95492
337	6916	95398
338	6938	95395
339	6966	95487
340	6988	95475
341	7003	95388
342	7019	95302
343	7034	95215
344	7050	95125
345	7064	95023
346	7084	94991
347	7100	94914
348	7116	94839
349	7131	94748
350	7146	94651
351	7158	94523
352	7190	94656
353	7216	94705
354	7237	94692
355	7260	94718
356	7284	94735
357	7316	94866
358	7341	94907
359	7372	95022
360	7388	94947
361	7406	94892
362	7424	94846
363	7450	94890
364	7468	94840
365	7485	94771
366	7500	94680
367	7516	94607
368	7531	94526
369	7548	94452
370	7561	94344
371	7580	94308
372	7595	94225
373	7612	94153
374	7627	94071
375	7641	93968
376	7655	93876
377	7676	93870
378	7692	93797
379	7706	93699
380	7721	93607
381	7736	93528
382	7751	93438
383	7769	93396
384	7788	93363
385	7802	93270
386	7819	93203
387	7835	93138
388	7853	93086
389	7868	93004
390	7886	92965
391	7905	92934
392	7926	92915
393	7950	92940
394	7966	92876
395	7986	92856
396	8001	92768
397	8017	92705
398	8033	92634
399	8049	92565
400	8064	92487
401	8084	92467
402	8104	92444
403	8118	92360
404	8133	92275
405	8148	92203
406	8165	92146
407	8186	92137
408	8201	92058
409	8215	91977
410	8230	91901
411	8245	91825
412	8260	91749
413	8279	91717
414	8302	91722
415	8328	91769
416	8346	91728
417	8378	91847
418	8394	91779
419	8411	91730
420	8431	91707
421	8448	91654
422	8468	91630
423	8489	91622
424	8505	91560
425	8521	91493
426	8536	91425
427	8551	91353
428	8565	91264
429	8587	91272
430	8603	91201
431	8621	91160
432	8637	91098
433	8652	91031
434	8666	90948
435	8689	90961
436	8705	90897
437	8721	90842
438	8737	90779
439	8757	90763
440	8776	90734
441	8792	90669
442	8808	90606
443	8825	90556
444	8840	90488
445	8855	90416
446	8869	90341
447	8891	90346
448	8907	90287
449	8922	90220
450	8938	90158
451	8964	90199
452	8982	90163
453	8997	90090
454	9012	90025
455	9026	89947
456	9042	89892
457	9056	89817
458	9077	89808
459	9092	89734
460	9105	89657
461	9121	89594
462	9135	89521
463	9153	89488
464	9174	89473
465	9190	89419
466	9206	89361
467	9224	89325
468	9248	89345
469	9273	89385
470	9301	89438
471	9321	89423
472	9338	89376
473	9362	89401
474	9387	89430
475	9406	89400
476	9427	89393
477	9443	89340
478	9460	89291
479	9481	89281
480	9496	89217
481	9508	89124
482	9521	89048
483	9536	88977
484	9550	88910
485	9570	88888
486	9584	88821
487	9600	88763
488	9615	88701
489	9630	88643
490	9646	88583
491	9661	88524
492	9679	88489
493	9694	88430
494	9709	88362
495	9722	88282
496	9735	88208
497	9751	88153
498	9768	88116
499	9785	88066
500	9802	88030
501	9817	87963
502	9833	87910
503	9847	87843
504	9867	87830
505	9881	87763
506	9897	87707
507	9913	87656
508	9928	87601
509	9959	87686
510	9977	87649
511	9992	87586
512	10005	87510
513	10018	87436
514	10033	87377
515	10048	87317
516	10065	87279
517	10081	87234
518	10097	87183
519	10112	87126
520	10127	87067
521	10143	87015
522	10158	86959
523	10172	86894
524	10192	86881
525	10208	86827
526	10220	86748
527	10236	86702
528	10248	86619
529	10263	86561
530	10290	86609
531	10313	86615
532	10329	86567
533	10343	86505
534	10358	86448
535	10386	86499
536	10408	86501
537	10424	86453
538	10440	86407
539	10453	86336
540	10465	86256
541	10485	86247
542	10500	86191
543	10515	86133
544	10528	86064
545	10543	86005
546	10557	85945
547	10572	85895
548	10589	85858
549	10604	85803
550	10619	85743
551	10634	85694
552	10649	85640
553	10662	85573
554	10680	85542
555	10694	85481
556	10710	85437
557	10726	85386
558	10740	85326
559	10754	85266
560	10767	85198
561	10781	85137
562	10802	85134
563	10815	85067
564	10830	85015
565	10842	84938
566	10858	84895
567	10873	84845
568	10892	84823
569	10907	84768
570	10924	84737
571	10939	84684
572	10968	84746
573	10983	84689
574	11001	84666
575	11014	84601
576	11029	84550
577	11042	84484
578	11056	84421
579	11071	84372
580	11088	84338
581	11106	84313
582	11127	84308
583	11140	84237
584	11153	84178
585	11169	84132
586	11200	84204
587	11223	84217
588	11247	84235
589	11266	84212
590	11290	84233
591	11312	84233
592	11323	84156
593	11338	84102
594	11354	84058
595	11368	84007
596	11403	84102
597	11421	84076
598	11437	84034
599	11452	83987
600	11469	83948
601	11488	83933
602	11504	83891
603	11520	83845
604	11534	83789
605	11548	83735
606	11563	83685
607	11577	83630
608	11597	83619
609	11610	83559
610	11626	83516
611	11646	83504
612	11661	83455
613	11675	83405
614	11694	83381
615	11708	83326
616	11720	83260
617	11737	83229
618	11752	83178
619	11767	83133
620	11788	83126
621	11801	83068
622	11823	83070
623	11836	83007
624	11856	82998
625	11872	82952
626	11892	82941
627	11907	82898
628	11920	82836
629	11934	82787
630	11958	82801
631	12046	83261
632	12063	83224
633	12087	83236
634	12102	83196
635	12117	83143
636	12142	83165
637	12155	83107
638	12167	83041
639	12193	83070
640	12209	83025
641	12220	82955
642	12240	82944
643	12259	82922
644	12285	82952
645	12306	82945
646	12320	82893
647	12334	82836
648	12349	82794
649	12364	82747
650	12398	82826
651	12415	82794
652	12431	82752
653	12452	82747
654	12473	82746
655	12496	82751
656	12518	82751
657	12535	82721
658	12556	82713
659	12578	82710
660	12594	82671
661	12608	82622
662	12622	82572
663	12633	82499
664	12653	82482
665	12668	82442
666	12689	82431
667	12704	82392
668	12719	82343
669	12734	82296
670	12747	82240
671	12761	82189
672	12781	82180
673	12795	82129
674	12811	82088
675	12826	82045
676	12841	81999
677	12856	81952
678	12869	81901
679	12887	81873
680	12901	81822
681	12914	81768
682	12931	81732
683	12944	81681
684	12974	81729
685	12993	81711
686	13009	81671
687	13023	81626
688	13038	81578
689	13054	81543
690	13069	81498
691	13088	81479
692	13104	81445
693	13120	81408
694	13135	81367
695	13150	81320
696	13165	81279
697	13187	81279
698	13202	81235
699	13217	81191
700	13230	81139
701	13245	81097
702	13271	81118
703	13297	81146
704	13313	81108
705	13328	81067
706	13341	81010
707	13355	80963
708	13374	80942
709	13417	81068
710	13433	81033
711	13448	80990
712	13462	80947
713	13479	80916
714	13500	80909
715	13516	80871
716	13541	80888
717	13568	80917
718	13599	80973
719	13618	80951
720	13639	80948
721	13666	80978
722	13700	81044
723	13756	81247
724	13797	81358
725	13830	81423
726	13858	81452
727	13884	81478
728	13909	81494
729	13930	81482
730	13948	81460
731	14016	81726
732	14055	81822
733	14091	81899
734	14123	81952
735	14158	82025
736	14200	82141
737	14243	82258
738	14294	82419
739	14331	82505
740	14365	82567
741	14430	82809
742	14455	82819
743	14475	82806
744	14495	82787
745	14514	82764
746	14531	82733
747	14549	82707
748	15037	85345
749	15178	86013
750	15216	86092
751	15262	86217
752	15309	86349
753	15342	86396
754	15371	86425
755	15405	86482
756	15448	86590
757	15480	86635
758	15528	86766
759	15562	86823
760	15600	86899
761	15676	87190
762	15704	87205
763	15728	87205
764	15762	87261
765	15790	87282
766	15812	87267
767	15838	87278
768	15857	87245
769	15878	87230
770	15904	87235
771	15925	87218
772	15945	87194
773	15958	87133
774	15985	87144
775	16027	87244
776	16048	87223
777	16066	87191
778	16095	87214
779	16125	87242
780	16165	87324
781	16187	87314
782	16218	87345
783	16248	87376
784	16276	87397
785	16298	87380
786	16318	87355
787	16337	87325
788	16363	87335
789	16380	87292
790	16420	87376
791	16455	87430
792	16476	87412
793	16495	87381
794	16517	87366
795	16535	87332
796	16553	87297
797	16571	87260
798	16593	87243
799	16615	87229
800	16633	87198
801	16654	87176
802	16674	87150
803	16689	87099
804	16718	87122
805	16737	87093
806	16766	87113
807	16794	87131
808	16816	87116
809	16839	87109
810	16854	87057
811	16876	87040
812	16983	87463
813	17057	87717
814	17094	87778
815	17132	87845
816	17191	88021
817	17280	88348
818	17345	88548
819	17385	88625
820	17437	88757
821	17481	88852
822	17527	88958
823	17561	88999
824	17583	88984
825	17625	89068
826	17662	89123
827	17684	89107
828	17721	89161
829	17744	89149
830	17773	89164
831	17793	89140
832	17825	89168
833	17847	89152
834	17870	89136
835	17894	89131
836	17922	89141
837	17943	89116
838	17964	89092
839	17996	89125
840	18038	89208
841	18075	89261
842	18106	89288
843	18130	89279
844	18160	89296
845	18191	89323
846	18238	89426
847	18279	89501
848	18310	89525
849	18346	89574
850	18391	89666
851	18423	89696
852	18459	89741
853	18487	89754
854	18510	89737
855	18533	89721
856	18550	89680
857	18577	89682
858	18623	89780
859	18657	89815
860	18681	89807
861	18723	89882
862	18749	89881
863	18768	89847
864	18794	89842
865	18817	89830
866	18838	89802
867	18861	89786
868	18878	89742
869	18922	89829
870	18951	89841
871	18971	89812
872	18994	89796
873	19027	89827
874	19079	89946
875	19113	89980
876	19139	89978
877	19163	89967
878	19203	90030
879	19245	90104
880	19283	90157
881	19311	90162
882	19331	90135
883	19351	90104
884	19376	90097
885	19580	90917
886	19636	91053
887	19667	91072
888	19702	91110
889	19733	91128
890	19779	91215
891	19812	91243
892	19852	91305
893	19889	91347
894	19924	91383
895	19954	91397
896	19981	91398
897	20009	91401
898	20046	91446
899	20102	91578
900	20143	91640
901	20172	91649
902	20198	91642
903	20249	91747
904	20290	91813
905	20319	91818
906	20420	92152
907	20492	92351
908	20663	92996
909	20697	93025
910	20742	93103
911	20779	93142
912	20842	93300
913	20868	93294
914	20924	93415
915	20956	93436
916	20976	93398
917	20999	93378
918	21027	93374
919	21061	93404
920	21115	93517
921	21143	93519
922	21172	93519
923	21193	93491
924	21228	93519
925	21257	93525
926	21288	93534
927	21310	93507
928	21339	93510
929	21358	93471
930	21382	93454
931	21397	93396
932	21415	93351
933	21433	93305
934	21456	93286
935	21476	93249
936	21495	93208
937	21517	93180
938	21553	93214
939	21571	93170
940	21590	93131
941	21610	93094
942	21629	93056
943	21652	93032
944	21670	92987
945	21686	92933
946	21709	92912
947	21736	92907
948	21759	92886
949	21777	92841
950	21794	92792
951	21810	92740
952	21836	92731
953	21857	92699
954	21874	92653
955	21891	92605
956	21909	92559
957	21926	92511
958	21948	92487
959	21966	92444
960	21982	92390
961	22000	92346
962	22016	92297
963	22042	92284
964	22060	92244
965	22079	92202
966	22112	92224
967	22139	92216
968	22156	92171
969	22174	92125
970	22190	92073
971	22212	92051
972	22244	92062
973	22261	92017
974	22277	91968
975	22292	91909
976	22308	91860
977	22330	91835
978	22347	91788
979	22363	91737
980	22381	91691
981	22396	91638
982	22413	91590
983	22432	91552
984	22447	91499
985	22463	91448
986	22478	91395
987	22495	91347
988	22512	91300
989	22538	91292
990	22560	91266
991	22576	91217
992	22592	91165
993	22608	91114
994	22625	91071
995	22645	91037
996	22663	90993
997	22680	90949
998	22708	90948
999	22739	90956
1000	22759	90923
1001	22780	90896
1002	22801	90864
1003	22826	90850
1004	22841	90799
1005	22857	90749
1006	22872	90695
1007	22887	90640
1008	22902	90587
1009	22916	90533
1010	22935	90495
1011	22950	90440
1012	22965	90389
1013	22981	90339
1014	22996	90288
1015	23011	90233
1016	23032	90204
1017	23050	90165
1018	23069	90125
1019	23084	90075
1020	23099	90022
1021	23131	90035
1022	23154	90015
1023	23168	89957
1024	23183	89905
1025	23205	89881
1026	23230	89869
1027	23247	89824
1028	23262	89771
1029	23276	89717
1030	23290	89662
1031	23307	89617
1032	23332	89602
1033	23362	89607
1034	23381	89573
1035	23395	89518
1036	23412	89471
1037	23543	89864
1038	23571	89862
1039	23588	89818
1040	23604	89768
1041	23619	89716
1042	23637	89676
1043	23652	89626
1044	23668	89578
1045	23683	89526
1046	23700	89482
1047	23717	89439
1048	23733	89391
1049	23751	89350
1050	23766	89300
1051	23781	89246
1052	23803	89224
1053	23833	89226
1054	23858	89213
1055	23877	89177
1056	23892	89126
1057	23907	89077
1058	23923	89029
1059	23941	88990
1060	23957	88943
1061	23973	88897
1062	23987	88842
1063	24017	88845
1064	24049	88860
1065	24080	88866
1066	24107	88860
1067	24295	89447
1068	24329	89466
1069	24358	89465
1070	24390	89475
1071	24417	89470
1072	24433	89422
1073	24451	89382
1074	24470	89344
1075	24484	89290
1076	24500	89242
1077	24514	89188
1078	24528	89133
1079	24541	89076
1080	24572	89085
1081	24589	89042
1082	24605	88994
1083	24622	88949
1084	24638	88904
1085	24655	88860
1086	24688	88874
1087	24705	88832
1088	24722	88786
1089	24737	88738
1090	24753	88691
1091	24775	88665
1092	24802	88656
1093	24828	88647
1094	24848	88615
1095	24863	88566
1096	24885	88538
1097	24906	88510
1098	24927	88483
1099	24945	88444
1100	24972	88434
1101	24993	88407
1102	25018	88391
1103	25035	88350
1104	25053	88311
1105	25068	88259
1106	25088	88227
1107	25106	88188
1108	25120	88137
1109	25137	88095
1110	25182	88148
1111	25210	88147
1112	25232	88122
1113	25252	88088
1114	25266	88037
1115	25290	88018
1116	25308	87979
1117	25323	87930
1118	25343	87897
1119	25361	87860
1120	25381	87826
1121	25398	87786
1122	25415	87744
1123	25439	87725
1124	25459	87692
1125	25481	87667
1126	25501	87637
1127	25522	87607
1128	25542	87577
1129	25562	87544
1130	25586	87528
1131	25620	87545
1132	25641	87514
1133	25664	87495
1134	25687	87474
1135	25708	87445
1136	25730	87419
1137	25747	87378
1138	25770	87357
1139	25796	87345
1140	25819	87323
1141	25838	87290
1142	25858	87258
1143	25883	87243
1144	25904	87214
1145	25927	87194
1146	25945	87157
1147	25964	87122
1148	26003	87154
1149	26029	87140
1150	26053	87123
1151	26076	87101
1152	26099	87081
1153	26118	87047
1154	26139	87019
1155	26177	87048
1156	26216	87079
1157	26238	87055
1158	26260	87028
1159	26286	87015
1160	26307	86987
1161	26332	86974
1162	26360	86967
1163	26390	86970
1164	26416	86958
1165	26446	86959
1166	26476	86961
1167	26500	86944
1168	26516	86899
1169	26531	86850
1170	26551	86819
1171	26568	86779
1172	26583	86731
1173	26612	86728
1174	26631	86692
1175	26650	86660
1176	26670	86628
1177	26686	86583
1178	26700	86533
1179	26716	86488
1180	26730	86439
1181	26751	86411
1182	26771	86377
1183	26790	86344
1184	26805	86298
1185	26820	86251
1186	26834	86199
1187	26849	86152
1188	26863	86103
1189	26881	86067
1190	26896	86020
1191	26911	85973
1192	26927	85927
1193	26942	85882
1194	26962	85850
1195	26979	85811
1196	27001	85785
1197	27016	85740
1198	27035	85705
1199	27049	85655
1200	27063	85606
1201	27081	85568
1202	27096	85523
1203	27112	85481
1204	27126	85431
1205	27141	85385
1206	27155	85336
1207	27200	85384
1208	27226	85373
1209	27242	85330
1210	27256	85280
1211	27283	85270
1212	27303	85241
1213	27319	85199
1214	27332	85148
1215	27352	85118
1216	27390	85143
1217	27409	85107
1218	27425	85066
1219	27443	85029
1220	27468	85016
1221	27489	84986
1222	27505	84946
1223	27521	84901
1224	27536	84857
1225	27553	84817
1226	27568	84773
1227	27587	84738
1228	27604	84698
1229	27624	84670
1230	27647	84649
1231	27665	84612
1232	27686	84585
1233	27700	84537
1234	27716	84496
1235	27730	84446
1236	27745	84403
1237	27759	84354
1238	27774	84309
1239	27791	84270
1240	27807	84229
1241	27828	84203
1242	27842	84156
1243	27856	84105
1244	27876	84076
1245	27893	84039
1246	27924	84041
1247	27943	84008
1248	27958	83964
1249	27987	83963
1250	28012	83947
1251	28034	83925
1252	28056	83902
1253	28079	83878
1254	28097	83843
1255	28112	83799
1256	28127	83756
1257	28145	83719
1258	28173	83713
1259	28218	83758
1260	28233	83716
1261	28251	83678
1262	28270	83647
1263	28285	83604
1264	28301	83563
1265	28316	83519
1266	28330	83470
1267	28345	83428
1268	28363	83392
1269	28378	83347
1270	28393	83305
1271	28410	83265
1272	28426	83225
1273	28442	83184
1274	28464	83162
1275	28482	83125
1276	28497	83082
1277	28513	83042
1278	28529	83001
1279	28546	82964
1280	28564	82927
1281	28582	82892
1282	28597	82850
1283	28612	82806
1284	28640	82801
1285	28660	82773
1286	28679	82740
1287	28693	82694
1288	28710	82656
1289	28726	82616
1290	28741	82573
1291	28762	82546
1292	28779	82510
1293	28798	82479
1294	28815	82441
1295	28831	82402
1296	28850	82369
1297	28867	82332
1298	28883	82293
1299	28897	82245
1300	28913	82205
1301	28930	82170
1302	28950	82140
1303	28975	82127
1304	28993	82093
1305	29008	82048
1306	29024	82010
1307	29045	81983
1308	29059	81938
1309	29078	81909
1310	29094	81869
1311	29113	81838
1312	29142	81833
1313	29173	81836
1314	29211	81859
1315	29237	81846
1316	29256	81815
1317	29273	81779
1318	29290	81741
1319	29307	81704
1320	29323	81665
1321	29339	81627
1322	29356	81591
1323	29371	81549
1324	29386	81504
1325	29400	81461
1326	29415	81419
1327	29430	81377
1328	29447	81340
1329	29475	81333
1330	29491	81296
1331	29508	81259
1332	29526	81224
1333	29541	81184
1334	29560	81151
1335	29576	81113
1336	29590	81069
1337	29605	81026
1338	29621	80988
1339	29655	80998
1340	29671	80961
1341	29686	80920
1342	29703	80882
1343	29719	80844
1344	29735	80806
1345	29752	80770
1346	29771	80740
1347	29795	80721
1348	29812	80685
1349	29827	80644
1350	29843	80606
1351	29864	80581
1352	29880	80541
1353	29896	80505
1354	29913	80469
1355	29929	80429
1356	29946	80394
1357	29967	80370
1358	29984	80332
1359	30000	80296
1360	30016	80257
1361	30033	80220
1362	30049	80182
1363	30066	80147
1364	30083	80111
1365	30097	80069
1366	30112	80027
1367	30136	80010
1368	30165	80007
1369	30181	79970
1370	30198	79933
1371	30240	79965
1372	30260	79937
1373	30276	79900
1374	30293	79864
1375	30309	79827
1376	30325	79789
1377	30341	79750
1378	30360	79722
1379	30378	79689
1380	30395	79653
1381	30411	79616
1382	30427	79579
1383	30452	79564
1384	30469	79527
1385	30485	79491
1386	30498	79445
1387	30514	79407
1388	30532	79376
1389	30548	79338
1390	30577	79334
1391	30598	79309
1392	30613	79270
1393	30631	79236
1394	30652	79212
1395	30674	79192
1396	30691	79157
1397	30707	79119
1398	30723	79081
1399	30739	79045
1400	30759	79018
1401	30776	78982
1402	30792	78945
1403	30808	78907
1404	30823	78869
1405	30837	78825
1406	30869	78830
1407	30889	78802
1408	30904	78763
1409	30918	78722
1410	30938	78694
1411	30957	78664
1412	30976	78635
1413	30992	78597
1414	31011	78569
1415	31031	78542
1416	31044	78498
1417	31063	78469
1418	31077	78427
1419	31094	78393
1420	31110	78356
1421	31133	78336
1422	31160	78328
1423	31176	78292
1424	31193	78256
1425	31208	78217
1426	31238	78215
1427	31273	78227
1428	31288	78189
1429	31304	78151
1430	31320	78115
1431	31336	78079
1432	31349	78035
1433	31374	78020
1434	31391	77987
1435	31407	77951
1436	31424	77916
1437	31441	77882
1438	31458	77848
1439	31476	77815
1440	31496	77790
1441	31515	77762
1442	31532	77726
1443	31546	77686
1444	31569	77666
1445	31589	77641
1446	31613	77624
1447	31645	77627
1448	31668	77607
1449	31710	77636
1450	31729	77606
1451	31763	77614
1452	31790	77605
1453	31807	77571
1454	31825	77541
1455	31841	77503
1456	31861	77477
1457	31875	77436
1458	31893	77405
1459	31908	77367
1460	31927	77338
1461	31944	77305
1462	31963	77275
1463	31979	77239
1464	31994	77202
1465	32011	77168
1466	32027	77132
1467	32042	77095
1468	32061	77065
1469	32077	77030
1470	32094	76996
1471	32115	76971
1472	32138	76952
1473	32160	76932
1474	32177	76898
1475	32192	76861
1476	32206	76820
1477	32226	76794
1478	32270	76824
1479	32289	76797
1480	32304	76759
1481	32320	76723
1482	32340	76696
1483	32360	76670
1484	32374	76631
1485	32390	76595
1486	32407	76560
1487	32423	76525
1488	32437	76487
1489	32458	76462
1490	32474	76427
1491	32492	76395
1492	32507	76358
1493	32530	76341
1494	32552	76318
1495	32570	76288
1496	32585	76251
1497	32600	76213
1498	32618	76182
1499	32634	76146
1500	32653	76118
1501	32668	76082
1502	32692	76065
1503	32770	76174
1504	32784	76133
1505	32800	76098
1506	32814	76059
1507	32836	76038
1508	32860	76020
1509	32877	75988
1510	32891	75948
1511	32906	75911
1512	32938	75913
1513	32958	75888
1514	32976	75856
1515	32992	75822
1516	33009	75789
1517	33024	75751
1518	33038	75712
1519	33055	75680
1520	33072	75646
1521	33091	75618
1522	33114	75601
1523	33136	75579
1524	33157	75555
1525	33173	75521
1526	33190	75488
1527	33218	75480
1528	33240	75460
1529	33286	75492
1530	33318	75494
1531	33338	75468
1532	33357	75441
1533	33374	75407
1534	33390	75373
1535	33406	75339
1536	33423	75306
1537	33438	75269
1538	33451	75226
1539	33472	75204
1540	33492	75179
1541	33508	75144
1542	33524	75109
1543	33546	75087
1544	33566	75062
1545	33580	75023
1546	33598	74994
1547	33615	74960
1548	33632	74929
1549	33648	74895
1550	33665	74862
1551	33682	74829
1552	33699	74797
1553	33726	74787
1554	33747	74765
1555	33780	74768
1556	33802	74746
1557	33816	74708
1558	33831	74673
1559	33850	74644
1560	33867	74612
1561	33882	74575
1562	33898	74542
1563	33922	74524
1564	33936	74487
1565	33961	74472
1566	33990	74467
1567	34019	74460
1568	34048	74456
1569	34081	74458
1570	34123	74480
1571	34156	74483
1572	34187	74482
1573	34217	74479
1574	34251	74483
1575	34269	74453
1576	34308	74469
1577	34331	74450
1578	34350	74422
1579	34366	74387
1580	34384	74357
1581	34399	74322
1582	34430	74319
1583	34450	74295
1584	34479	74288
1585	34502	74269
1586	34517	74232
1587	34535	74202
1588	34553	74172
1589	34569	74140
1590	34588	74112
1591	34606	74081
1592	34623	74049
1593	34638	74015
1594	34653	73977
1595	34672	73950
1596	34688	73916
1597	34705	73884
1598	34721	73851
1599	34754	73854
1600	34779	73838
1601	34805	73825
1602	34821	73791
1603	34836	73756
1604	34852	73722
1605	34871	73695
1606	34886	73658
1607	34914	73649
1608	34933	73623
1609	34952	73594
1610	34971	73569
1611	34991	73542
1612	35007	73509
1613	35022	73474
1614	35045	73453
1615	35063	73425
1616	35086	73406
1617	35110	73388
1618	35131	73365
1619	35147	73333
1620	35166	73305
1621	35181	73269
1622	35200	73242
1623	35217	73211
1624	35232	73176
1625	35248	73141
1626	35267	73114
1627	35284	73082
1628	35300	73050
1629	35342	73070
1630	35367	73055
1631	35385	73025
1632	35400	72991
1633	35416	72956
1634	35433	72925
1635	35446	72887
1636	35466	72860
1637	35483	72829
1638	35499	72796
1639	35515	72762
1640	35530	72728
1641	35545	72693
1642	35568	72673
1643	35600	72673
1644	35628	72664
1645	35643	72629
1646	35663	72604
1647	35678	72570
1648	35695	72538
1649	35711	72504
1650	35727	72472
1651	35742	72437
1652	35768	72423
1653	35789	72400
1654	35808	72374
1655	35831	72354
1656	35849	72326
1657	35867	72296
1658	35884	72265
1659	35906	72245
1660	35923	72214
1661	35939	72182
1662	35957	72153
1663	35974	72121
1664	35995	72098
1665	36013	72069
1666	36028	72035
