iter	RMSE
500	15983.04226
501	15975.4504
502	15970.7739
503	15963.12729
504	15956.96813
505	15951.85521
506	15943.0344
507	15937.76586
508	15934.27356
509	15925.12369
510	15917.44789
511	15909.67827
512	15901.93805
513	15895.72634
514	15892.69852
515	15890.42494
516	15879.5155
517	15871.21073
518	15865.86523
519	15862.14306
520	15853.16969
521	15847.85874
522	15835.2662
523	15828.47149
524	15816.09522
525	15807.94197
526	15801.32831
527	15797.74063
528	15781.27842
529	15779.21191
530	15773.60605
531	15764.90414
532	15750.67119
533	15735.07767
534	15718.60359
535	15709.28421
536	15701.21894
537	15689.51551
538	15680.37485
539	15673.98081
540	15664.21418
541	15656.65971
542	15645.42205
543	15643.17141
544	15625.2665
545	15618.94121
546	15604.84399
547	15599.27041
548	15591.3736
549	15577.17911
550	15574.3335
551	15561.34946
552	15557.29077
553	15551.58386
554	15544.10084
555	15533.42496
556	15521.17512
557	15510.14712
558	15500.52252
559	15494.60436
560	15489.55754
561	15482.65081
562	15471.2376
563	15460.02815
564	15450.32164
565	15436.4562
566	15425.51054
567	15422.81126
568	15419.83354
569	15413.17188
570	15405.69389
571	15400.25495
572	15392.42649
573	15378.95187
574	15365.48773
575	15353.41622
576	15341.46634
577	15338.48246
578	15327.76941
579	15322.82076
580	15318.05342
581	15310.24278
582	15307.34543
583	15300.12386
584	15289.5871
585	15287.12309
586	15279.89169
587	15265.57558
588	15248.92584
589	15238.63863
590	15232.19203
591	15225.7075
592	15216.31794
593	15215.18633
594	15204.94622
595	15193.31395
596	15192.29509
597	15184.89696
598	15183.4043
599	15182.68813
600	15180.27127
601	15173.26215
602	15163.43303
603	15151.46795
604	15148.20982
605	15138.05538
606	15126.46432
607	15112.69938
608	15101.06805
609	15090.25165
610	15082.7914
611	15078.10129
612	15070.10938
613	15058.27737
614	15050.12338
615	15047.74476
616	15038.41909
617	15026.52967
618	15025.21982
619	15014.46373
620	15006.32924
621	15005.42795
622	14998.52444
623	14990.2183
624	14987.96927
625	14980.97142
626	14976.48133
627	14975.74825
628	14967.43307
629	14960.6316
630	14954.59236
631	14950.47295
632	14945.21077
633	14935.39286
634	14934.08335
635	14933.38418
636	14924.54151
637	14912.45561
638	14902.50463
639	14899.57244
640	14890.20963
641	14886.07202
642	14879.79913
643	14878.86822
644	14869.62755
645	14857.65688
646	14847.90904
647	14840.89057
648	14834.17275
649	14833.55843
650	14825.19696
651	14819.19678
652	14807.98003
653	14798.69641
654	14785.8407
655	14779.87004
656	14777.21313
657	14772.1693
658	14764.66791
659	14757.39815
660	14750.32379
661	14745.83016
662	14734.82625
663	14730.91694
664	14727.42393
665	14726.02044
666	14719.64913
667	14707.32991
668	14700.38695
669	14699.43535
670	14685.87284
671	14677.09969
672	14671.86587
673	14669.65712
674	14664.79406
675	14661.31927
676	14650.54807
677	14645.44321
678	14642.22176
679	14628.59109
680	14616.22644
681	14604.28851
682	14600.49626
683	14598.21983
684	14588.70199
685	14588.50089
686	14582.24084
687	14581.35107
688	14578.12553
689	14573.50524
690	14564.31596
691	14558.61772
692	14550.3583
693	14546.83825
694	14545.64987
695	14541.77573
696	14536.02424
697	14533.74024
698	14523.34451
699	14514.69795
700	14511.30567
701	14510.71974
702	14501.30424
703	14496.26687
704	14487.46596
705	14482.95472
706	14476.37041
707	14464.37478
708	14461.44323
709	14452.08873
710	14451.90833
711	14451.67633
712	14444.97881
713	14440.70958
714	14435.75622
715	14428.50279
716	14420.60496
717	14415.62818
718	14411.45825
719	14404.16945
720	14402.00215
721	14401.83904
722	14396.89793
723	14393.75564
724	14382.87188
725	14375.01739
726	14368.39197
727	14366.60476
728	14358.92965
729	14358.79446
730	14357.89075
731	14337.25516
732	14330.76603
733	14322.56798
734	14317.72608
735	14312.78791
736	14308.65359
737	14291.86422
738	14279.8933
739	14279.4014
740	14277.93468
741	14274.75797
742	14265.40216
743	14260.75877
744	14254.93872
745	14246.97088
746	14240.62856
747	14232.30387
748	14217.05682
749	14210.61362
750	14207.07383
751	14206.72561
752	14201.01131
753	14196.85738
754	14192.14233
755	14184.83963
756	14181.50602
757	14179.79518
758	14172.9144
759	14171.55514
760	14165.98824
761	14159.50856
762	14154.95092
763	14152.56324
764	14152.07748
765	14148.99419
766	14140.93823
767	14134.47897
768	14122.38415
769	14118.83315
770	14107.78624
771	14104.61637
772	14096.83771
773	14091.05429
774	14081.02528
775	14078.55584
776	14074.62293
777	14068.15769
778	14063.18322
779	14054.27347
780	14047.99495
781	14035.95568
782	14030.60845
783	14029.04837
784	14024.47125
785	14013.05079
786	14007.63296
787	14006.13101
788	13992.93854
789	13986.76957
790	13979.31505
791	13975.53699
792	13974.32931
793	13965.56939
794	13961.09621
795	13958.37046
796	13955.31999
797	13953.78355
798	13942.90509
799	13938.90243
800	13934.23385
801	13932.76584
802	13927.35557
803	13918.95133
804	13910.67541
805	13907.09784
806	13903.62894
807	13896.77675
808	13894.85625
809	13886.54789
810	13878.4308
811	13868.21586
812	13863.77574
813	13861.44175
814	13860.63155
815	13855.79272
816	13855.49668
817	13849.08938
818	13846.28084
819	13844.09904
820	13843.9562
821	13837.50017
822	13832.02517
823	13820.91642
824	13817.31881
825	13809.09487
826	13808.95803
827	13803.35191
828	13798.02786
829	13790.5297
830	13786.00546
831	13782.51165
832	13772.18802
833	13765.41311
834	13758.19267
835	13748.35572
836	13745.94357
837	13741.57485
838	13734.37309
839	13730.13836
840	13726.72823
841	13723.57449
842	13720.76437
843	13713.85978
844	13710.61495
845	13709.76718
846	13703.82404
847	13700.79471
848	13694.70815
849	13690.71457
850	13686.84479
851	13679.86807
852	13679.40847
853	13677.01265
854	13674.34942
855	13669.14875
856	13665.39637
857	13661.66684
858	13655.63604
859	13651.41817
860	13641.21984
861	13635.64645
862	13630.16823
863	13623.696
864	13614.81456
865	13613.93175
866	13607.93389
867	13606.74488
868	13603.7588
869	13596.01836
870	13593.34058
871	13585.60383
872	13575.94884
873	13575.22396
874	13572.75238
875	13562.57514
876	13557.80251
877	13553.81798
878	13545.03648
879	13536.35841
880	13531.1758
881	13530.85651
882	13526.02063
883	13517.73586
884	13517.45595
885	13510.90187
886	13500.35426
887	13493.78359
888	13492.02563
889	13488.98507
890	13481.74062
891	13481.04473
892	13479.198
893	13470.09816
894	13465.14472
895	13457.89795
896	13451.4844
897	13444.97089
898	13444.38435
899	13436.6783
900	13435.88532
901	13425.71728
902	13422.18235
903	13419.16703
904	13417.00277
905	13414.57252
906	13410.40209
907	13407.80661
908	13403.50466
909	13398.15892
910	13393.08141
911	13387.21235
912	13374.70027
913	13366.59588
914	13365.23175
915	13362.94161
916	13361.18813
917	13361.04385
918	13349.02508
919	13340.34308
920	13337.39171
921	13334.4684
922	13325.75761
923	13325.34387
924	13318.21688
925	13314.9428
926	13312.01137
927	13298.64199
928	13294.3953
929	13290.62259
930	13286.64068
931	13278.58551
932	13273.76502
933	13265.948
934	13257.06748
935	13248.28095
936	13246.03045
937	13238.88173
938	13234.60234
939	13227.59775
940	13213.56889
941	13204.50669
942	13196.47178
943	13192.65336
944	13183.06049
945	13181.25391
946	13180.36356
947	13175.30496
948	13168.2658
949	13162.16006
950	13159.45143
951	13147.74594
952	13147.31827
953	13146.96904
954	13143.99609
955	13140.12448
956	13131.89888
957	13127.88431
958	13127.57708
959	13125.21551
960	13115.89479
961	13113.23623
962	13109.21774
963	13099.63198
964	13094.60028
965	13083.64925
966	13082.20813
967	13074.64546
968	13068.78762
969	13067.21529
970	13063.4756
971	13055.30221
972	13047.83038
973	13042.70546
974	13033.26552
975	13024.12823
976	13018.64044
977	13004.68649
978	12996.17254
979	12985.49239
980	12979.50503
981	12973.93284
982	12964.7058
983	12959.59171
984	12953.84632
985	12949.37021
986	12941.92704
987	12941.40397
988	12939.20301
989	12938.38325
990	12930.6404
991	12928.25736
992	12927.57185
993	12922.63263
994	12912.84906
995	12912.38409
996	12909.15166
997	12904.90691
998	12904.62485
999	12904.3338
1000	12903.97304
1001	12897.7315
1002	12889.35938
1003	12887.58728
1004	12878.47721
1005	12871.16434
1006	12867.45684
1007	12858.52449
1008	12855.7361
1009	12855.24818
1010	12849.16926
1011	12842.70716
1012	12836.00376
1013	12834.45679
1014	12834.0252
1015	12830.61134
1016	12823.0288
1017	12820.08217
1018	12819.73605
1019	12816.71257
1020	12813.81921
1021	12805.12482
1022	12803.80838
1023	12796.08992
1024	12793.28531
1025	12782.83525
1026	12780.81069
1027	12777.53773
1028	12771.10582
1029	12770.74063
1030	12761.90198
1031	12761.44078
1032	12751.38966
1033	12750.55829
1034	12750.07832
1035	12744.44336
1036	12737.39166
1037	12727.28691
1038	12722.92836
1039	12713.07519
1040	12712.4963
1041	12709.01086
1042	12704.81001
1043	12695.07503
1044	12689.72172
1045	12684.73171
1046	12680.99674
1047	12677.06513
1048	12666.90704
1049	12664.44502
1050	12663.65374
1051	12655.39716
1052	12649.03642
1053	12646.06825
1054	12642.3046
1055	12641.14783
1056	12637.72336
1057	12632.67474
1058	12628.03073
1059	12627.03292
1060	12621.82161
1061	12615.75442
1062	12609.1372
1063	12607.16845
1064	12603.54152
1065	12599.88803
1066	12587.33095
1067	12583.42449
1068	12580.90663
1069	12577.67462
1070	12567.85943
1071	12565.36724
1072	12557.60792
1073	12546.87959
1074	12544.33946
1075	12541.49843
1076	12541.05451
1077	12536.54035
1078	12528.2249
1079	12525.77999
1080	12517.68214
1081	12510.48666
1082	12509.32868
1083	12501.2409
1084	12498.49184
1085	12498.31284
1086	12488.28799
1087	12481.52541
1088	12480.80856
1089	12480.55101
1090	12475.06728
1091	12466.42147
1092	12460.27141
1093	12454.91543
1094	12441.53341
1095	12434.60637
1096	12434.16413
1097	12428.23442
1098	12423.87617
1099	12423.4297
1100	12419.02895
1101	12412.77493
1102	12408.74049
1103	12404.75903
1104	12398.26963
1105	12390.33676
1106	12386.0541
1107	12382.57362
1108	12378.80722
1109	12375.17277
1110	12371.35172
1111	12368.64131
1112	12365.37125
1113	12358.74315
1114	12354.20922
1115	12350.25513
1116	12346.28493
1117	12338.21269
1118	12333.20821
1119	12323.82931
1120	12321.47474
1121	12316.65915
1122	12310.9737
1123	12305.13022
1124	12297.94181
1125	12290.63982
1126	12286.65748
1127	12285.78568
1128	12278.12734
1129	12268.71296
1130	12261.79487
1131	12260.07798
1132	12255.95383
1133	12249.27003
1134	12243.93072
1135	12243.23815
1136	12240.92722
1137	12236.76967
1138	12230.03285
1139	12227.5186
1140	12227.37796
1141	12221.54803
1142	12214.406
1143	12210.17659
1144	12206.08853
1145	12203.91236
1146	12199.3413
1147	12195.53326
1148	12194.85904
1149	12191.68664
1150	12183.09618
1151	12179.45916
1152	12172.72167
1153	12165.95747
1154	12163.0529
1155	12153.1884
1156	12150.73954
1157	12146.73172
1158	12143.01271
1159	12138.1549
1160	12134.74109
1161	12129.66966
1162	12127.50988
1163	12125.80813
1164	12121.8582
1165	12119.38857
1166	12119.29691
1167	12118.49803
1168	12118.42842
1169	12111.44073
1170	12111.31889
1171	12108.11773
1172	12103.41614
1173	12097.71674
1174	12096.61404
1175	12090.63637
1176	12089.09813
1177	12085.96629
1178	12085.85683
1179	12083.56679
1180	12078.7755
1181	12073.54499
1182	12069.08489
1183	12068.59342
1184	12064.23502
1185	12062.97285
1186	12057.97134
1187	12053.2751
1188	12043.54633
1189	12039.15275
1190	12032.76524
1191	12028.19416
1192	12025.1848
1193	12020.50349
1194	12007.40219
1195	12000.11192
1196	11990.66822
1197	11988.07101
1198	11980.88802
1199	11974.72797
1200	11968.58735
1201	11964.06611
1202	11956.50383
1203	11955.91212
1204	11949.70787
1205	11945.09467
1206	11937.6435
1207	11930.1649
1208	11923.89704
1209	11912.64324
1210	11912.42911
1211	11912.34243
1212	11910.31972
1213	11907.06709
1214	11901.19684
1215	11900.57836
1216	11900.31109
1217	11893.55665
1218	11888.85346
1219	11883.09865
1220	11880.54467
1221	11878.2711
1222	11870.61074
1223	11866.86985
1224	11863.41764
1225	11857.00612
1226	11854.51929
1227	11849.12219
1228	11842.52849
1229	11835.81822
1230	11827.50219
1231	11823.73877
1232	11815.78405
1233	11809.05537
1234	11806.12135
1235	11804.23669
1236	11801.30792
1237	11797.16305
1238	11790.81582
1239	11787.05646
1240	11784.90506
1241	11781.36956
1242	11776.61666
1243	11773.57998
1244	11769.35817
1245	11763.81194
1246	11761.30019
1247	11758.84125
1248	11755.82715
1249	11752.22461
1250	11751.57429
1251	11746.48435
1252	11741.81268
1253	11734.77347
1254	11731.6882
1255	11729.09282
1256	11724.29228
1257	11719.3503
1258	11716.82829
1259	11713.71053
1260	11713.43526
1261	11712.33107
1262	11710.52129
1263	11708.17393
1264	11703.61764
1265	11699.81833
1266	11692.76551
1267	11689.93187
1268	11686.42015
1269	11680.87179
1270	11676.93054
1271	11668.76668
1272	11665.67186
1273	11662.4512
1274	11660.87821
1275	11660.14527
1276	11655.99031
1277	11651.44544
1278	11649.1996
1279	11647.9282
1280	11641.61668
1281	11638.80747
1282	11634.06299
1283	11633.63269
1284	11631.22637
1285	11628.0593
1286	11625.77879
1287	11624.16332
1288	11621.37407
1289	11616.23564
1290	11614.08201
1291	11613.58191
1292	11612.3399
1293	11612.26419
1294	11609.35263
1295	11607.72125
1296	11601.10243
1297	11599.90334
1298	11597.2581
1299	11590.89483
1300	11589.43233
1301	11587.62219
1302	11583.31638
1303	11581.11015
1304	11577.00791
1305	11570.89937
1306	11565.75889
1307	11564.80988
1308	11562.40095
1309	11560.26062
1310	11559.79916
1311	11551.79133
1312	11545.78213
1313	11543.64901
1314	11540.5618
1315	11532.05775
1316	11530.67204
1317	11523.62747
1318	11520.46884
1319	11517.40233
1320	11512.6815
1321	11511.01403
1322	11507.21194
1323	11503.8427
1324	11500.9286
1325	11498.8721
1326	11494.20429
1327	11491.2658
1328	11489.4866
1329	11486.07813
1330	11478.23407
1331	11476.60628
1332	11472.9548
1333	11472.88317
1334	11467.29721
1335	11463.95312
1336	11459.61519
1337	11457.55193
1338	11454.01754
1339	11451.99486
1340	11451.92263
1341	11445.28358
1342	11442.394
1343	11433.2836
1344	11433.05561
1345	11427.0934
1346	11424.3758
1347	11421.41017
1348	11420.05666
1349	11416.8038
1350	11414.4345
1351	11413.81458
1352	11411.15389
1353	11404.55766
1354	11403.85284
1355	11399.84702
1356	11395.81618
1357	11392.16188
1358	11387.7619
1359	11380.86141
1360	11378.24802
1361	11376.44501
1362	11372.6879
1363	11364.5818
1364	11358.70553
1365	11357.14084
1366	11356.50271
1367	11354.3515
1368	11349.76518
1369	11346.65202
1370	11341.29891
1371	11339.15036
1372	11336.56445
1373	11335.22582
1374	11330.53639
1375	11326.11384
1376	11325.17192
1377	11321.88302
1378	11318.51081
1379	11314.3279
1380	11313.04625
1381	11307.40935
1382	11302.5234
1383	11297.70242
1384	11294.93586
1385	11292.23176
1386	11286.25485
1387	11281.10134
1388	11275.43264
1389	11275.4036
1390	11273.25472
1391	11270.41126
1392	11269.45243
1393	11264.21314
1394	11260.54275
1395	11254.93323
1396	11254.51581
1397	11250.94226
1398	11242.53545
1399	11239.74834
1400	11236.64658
1401	11235.19529
1402	11229.39588
1403	11224.77501
1404	11224.41159
1405	11222.80542
1406	11219.40507
1407	11217.82725
1408	11213.93256
1409	11208.98309
1410	11206.07913
1411	11203.25718
1412	11199.44205
1413	11191.42366
1414	11191.14249
1415	11187.84277
1416	11180.47246
1417	11175.00789
1418	11170.08643
1419	11168.81321
1420	11163.94074
1421	11156.31998
1422	11154.23055
1423	11147.16022
1424	11144.57652
1425	11136.08599
1426	11127.30652
1427	11122.8734
1428	11121.04023
1429	11119.03272
1430	11116.0112
1431	11111.44659
1432	11109.99148
1433	11108.41105
1434	11103.53596
1435	11097.90652
1436	11094.15001
1437	11086.02992
1438	11081.20503
1439	11074.747
1440	11073.01525
1441	11070.00447
1442	11068.56037
1443	11063.23981
1444	11058.08634
1445	11054.83568
1446	11054.74624
1447	11053.83994
1448	11051.07605
1449	11048.58765
1450	11044.90291
1451	11041.62478
1452	11039.79105
1453	11037.06464
1454	11036.96403
1455	11035.11802
1456	11032.48933
1457	11029.34689
1458	11027.70836
1459	11019.22716
1460	11012.0031
1461	11009.0068
1462	11004.62473
1463	10997.69889
1464	10997.2568
1465	10995.42595
1466	10993.08961
1467	10993.01665
1468	10992.49562
1469	10989.93965
1470	10987.82949
1471	10984.40036
1472	10980.49523
1473	10976.59483
1474	10972.94953
1475	10972.29538
1476	10969.12475
1477	10965.22227
1478	10957.98037
1479	10952.40766
1480	10946.31518
1481	10942.41186
1482	10941.98302
1483	10939.42993
1484	10936.83197
1485	10930.99989
1486	10928.21293
1487	10927.97208
1488	10924.65402
1489	10920.84434
1490	10917.09409
1491	10916.46075
1492	10913.80881
1493	10911.76884
1494	10906.21973
1495	10901.18
1496	10896.99252
1497	10894.69873
1498	10887.76341
1499	10887.23598
1500	10883.40813
1501	10875.73133
1502	10874.36264
1503	10868.90387
1504	10865.71773
1505	10863.24557
1506	10861.35474
1507	10861.26124
1508	10857.4628
1509	10854.01062
1510	10846.35076
1511	10842.83698
1512	10840.00536
1513	10837.40757
1514	10833.37429
1515	10829.36822
1516	10825.77614
1517	10824.2943
1518	10822.18377
1519	10817.72604
1520	10811.37763
1521	10808.13988
1522	10807.18169
1523	10803.9804
1524	10800.26074
1525	10797.38858
1526	10789.60098
1527	10786.75432
1528	10778.07275
1529	10771.50002
1530	10769.14863
1531	10765.90538
1532	10762.33076
1533	10755.91271
1534	10750.98752
1535	10750.4837
1536	10742.57168
1537	10734.60366
1538	10731.46846
1539	10727.523
1540	10723.45863
1541	10720.47748
1542	10716.57785
1543	10710.235
1544	10707.6095
1545	10700.14766
1546	10697.79482
1547	10695.08337
1548	10691.67764
1549	10686.92841
1550	10682.63552
1551	10681.62021
1552	10679.90657
1553	10676.9794
1554	10672.93097
1555	10671.25915
1556	10666.04493
1557	10658.8805
1558	10658.6423
1559	10654.80784
1560	10653.44332
1561	10650.03075
1562	10648.76058
1563	10647.08979
1564	10644.93089
1565	10642.02895
1566	10638.99624
1567	10633.89691
1568	10631.17325
1569	10628.57004
1570	10627.22768
1571	10623.89705
1572	10621.95788
1573	10615.284
1574	10607.73413
1575	10607.35715
1576	10605.40021
1577	10598.41599
1578	10597.65203
1579	10594.95552
1580	10592.01917
1581	10590.77416
1582	10587.90855
1583	10586.86012
1584	10579.59307
1585	10577.96818
1586	10574.4204
1587	10571.92763
1588	10568.13449
1589	10563.58176
1590	10555.85552
1591	10554.0495
1592	10551.5072
1593	10550.91823
1594	10546.54594
1595	10545.3553
1596	10540.91914
1597	10538.94442
1598	10536.74303
1599	10534.1107
1600	10529.31879
1601	10526.65082
1602	10521.12116
1603	10516.99895
1604	10514.81436
1605	10514.3811
1606	10511.92588
1607	10511.67738
1608	10509.00669
1609	10502.47772
1610	10499.69759
1611	10495.01373
1612	10487.80494
1613	10483.61187
1614	10479.76691
1615	10475.36949
1616	10471.5326
1617	10467.84798
1618	10463.92467
1619	10461.97463
1620	10457.57528
1621	10454.13266
1622	10448.35265
1623	10447.79204
1624	10442.3158
1625	10438.8917
1626	10437.83076
1627	10436.55064
1628	10434.37381
1629	10429.04928
1630	10427.34974
1631	10426.84703
1632	10423.68951
1633	10419.596
1634	10418.37137
1635	10413.10957
1636	10408.75499
1637	10404.04594
1638	10400.86257
1639	10397.1867
1640	10395.75339
1641	10391.30586
1642	10389.94003
1643	10389.02773
1644	10385.98549
1645	10383.36545
1646	10378.31827
1647	10375.74375
1648	10373.44897
1649	10370.1884
1650	10368.98368
1651	10367.72063
1652	10361.58716
1653	10359.36809
1654	10358.43626
1655	10356.05333
1656	10355.16811
1657	10353.07321
1658	10350.96791
1659	10348.6185
1660	10346.2364
1661	10341.05723
1662	10337.72244
1663	10334.14178
1664	10331.98062
1665	10330.51687
