iter	Passed	Remaining
1683	9969	19630
1684	9976	19626
1685	9987	19630
1686	9997	19633
1687	10002	19626
1688	10005	19614
1689	10008	19602
1690	10014	19597
1691	10017	19585
1692	10019	19572
1693	10021	19558
1694	10025	19548
1695	10032	19544
1696	10035	19533
1697	10037	19519
1698	10040	19507
1699	10046	19502
1700	10049	19491
1701	10051	19477
1702	10053	19463
1703	10056	19451
1704	10061	19443
1705	10065	19434
1706	10067	19420
1707	10068	19406
1708	10070	19392
1709	10075	19385
1710	10080	19376
1711	10082	19364
1712	10084	19350
1713	10086	19337
1714	10091	19329
1715	10096	19321
1716	10098	19308
1717	10100	19295
1718	10102	19281
1719	10105	19270
1720	10111	19264
1721	10114	19253
1722	10116	19240
1723	10118	19226
1724	10121	19215
1725	10128	19212
1726	10132	19203
1727	10136	19193
1728	10144	19192
1729	10147	19180
1730	10150	19168
1731	10152	19155
1732	10157	19149
1733	10161	19140
1734	10163	19126
1735	10165	19113
1736	10167	19100
1737	10171	19090
1738	10175	19082
1739	10178	19070
1740	10183	19062
1741	10192	19061
1742	10195	19050
1743	10196	19037
1744	10199	19024
1745	10201	19012
1746	10207	19007
1747	10210	18994
1748	10211	18981
1749	10213	18968
1750	10215	18954
1751	10221	18950
1752	10227	18943
1753	10231	18933
1754	10233	18922
1755	10240	18918
1756	10245	18909
1757	10247	18897
1758	10249	18885
1759	10256	18881
1760	10260	18872
1761	10264	18863
1762	10273	18863
1763	10277	18853
1764	10280	18843
1765	10290	18843
1766	10294	18834
1767	10297	18825
1768	10306	18823
1769	10309	18813
1770	10311	18801
1771	10315	18790
1772	10322	18787
1773	10325	18776
1774	10327	18763
1775	10328	18749
1776	10334	18744
1777	10339	18736
1778	10341	18723
1779	10343	18711
1780	10346	18699
1781	10350	18691
1782	10354	18682
1783	10356	18669
1784	10358	18656
1785	10360	18643
1786	10362	18631
1787	10368	18626
1788	10371	18615
1789	10373	18602
1790	10375	18589
1791	10377	18577
1792	10383	18571
1793	10387	18563
1794	10389	18550
1795	10391	18537
1796	10393	18525
1797	10401	18524
1798	10407	18519
1799	10415	18517
1800	10422	18512
1801	10429	18509
1802	10438	18508
1803	10447	18509
1804	10453	18503
1805	10456	18492
1806	10463	18488
1807	10467	18480
1808	10469	18467
1809	10471	18455
1810	10474	18445
1811	10480	18439
1812	10483	18428
1813	10485	18415
1814	10486	18402
1815	10489	18391
1816	10495	18386
1817	10499	18376
1818	10501	18363
1819	10502	18351
1820	10505	18339
1821	10511	18333
1822	10516	18327
1823	10521	18320
1824	10532	18324
1825	10537	18316
1826	10545	18314
1827	10550	18307
1828	10555	18299
1829	10560	18293
1830	10564	18284
1831	10566	18272
1832	10568	18259
1833	10570	18247
1834	10575	18240
1835	10579	18231
1836	10581	18220
1837	10583	18207
1838	10585	18195
1839	10591	18189
1840	10595	18180
1841	10597	18168
1842	10599	18155
1843	10601	18143
1844	10606	18138
1845	10611	18130
1846	10614	18119
1847	10618	18110
1848	10625	18107
1849	10630	18100
1850	10632	18087
1851	10634	18075
1852	10639	18069
1853	10642	18059
1854	10644	18046
1855	10646	18034
1856	10648	18022
1857	10650	18010
1858	10653	18000
1859	10711	18083
1860	10817	18246
1861	10933	18426
1862	10942	18425
1863	10947	18417
1864	10953	18413
1865	10959	18407
1866	10964	18398
1867	10971	18396
1868	10977	18389
1869	10981	18381
1870	10990	18380
1871	10995	18372
1872	11003	18369
1873	11012	18369
1874	11021	18368
1875	11032	18371
1876	11043	18374
1877	11058	18384
1878	11076	18398
1879	11087	18400
1880	11094	18397
1881	11108	18403
1882	11124	18415
1883	11135	18416
1884	11141	18411
1885	11146	18404
1886	11154	18401
1887	11158	18392
1888	11160	18380
1889	11167	18376
1890	11172	18368
1891	11174	18356
1892	11176	18343
1893	11177	18330
1894	11183	18324
1895	11187	18315
1896	11189	18303
1897	11191	18291
1898	11194	18280
1899	11200	18274
1900	11205	18266
1901	11206	18254
1902	11209	18242
1903	11212	18232
1904	11219	18228
1905	11222	18218
1906	11224	18205
1907	11227	18194
1908	11234	18190
1909	11239	18182
1910	11243	18173
1911	11250	18170
1912	11256	18164
1913	11260	18154
1914	11269	18154
1915	11274	18147
1916	11283	18145
1917	11285	18134
1918	11287	18122
1919	11289	18110
1920	11291	18098
1921	11298	18094
1922	11301	18084
1923	11303	18071
1924	11305	18059
1925	11307	18046
1926	11311	18039
1927	11317	18033
1928	11319	18021
1929	11321	18009
1930	11324	17997
1931	11330	17993
1932	11333	17982
1933	11335	17970
1934	11337	17958
1935	11340	17947
1936	11346	17941
1937	11348	17930
1938	11349	17917
1939	11353	17907
1940	11354	17895
1941	11360	17888
1942	11364	17879
1943	11366	17868
1944	11368	17856
1945	11370	17844
1946	11374	17836
1947	11378	17827
1948	11381	17816
1949	11382	17803
1950	11384	17791
1951	11386	17779
1952	11393	17775
1953	11397	17766
1954	11399	17754
1955	11400	17742
1956	11402	17730
1957	11408	17724
1958	11414	17719
1959	11417	17708
1960	11419	17696
1961	11425	17691
1962	11429	17683
1963	11431	17671
1964	11434	17660
1965	11436	17649
1966	11442	17644
1967	11445	17633
1968	11447	17621
1969	11448	17609
1970	11450	17597
1971	11457	17592
1972	11461	17584
1973	11463	17572
1974	11465	17561
1975	11469	17552
1976	11475	17547
1977	11478	17537
1978	11480	17525
1979	11482	17513
1980	11486	17504
1981	11493	17500
1982	11495	17489
1983	11497	17478
1984	11502	17471
1985	11510	17469
1986	11512	17457
1987	11514	17445
1988	11519	17438
1989	11524	17431
1990	11527	17420
1991	11529	17409
1992	11532	17400
1993	11539	17396
1994	11542	17386
1995	11547	17378
1996	11556	17377
1997	11562	17372
1998	11571	17372
1999	11578	17368
2000	11586	17365
2001	11594	17362
2002	11603	17362
2003	11610	17358
2004	11614	17349
2005	11621	17344
2006	11624	17335
2007	11626	17324
2008	11628	17311
2009	11633	17304
2010	11639	17300
2011	11641	17289
2012	11644	17278
2013	11647	17268
2014	11653	17263
2015	11656	17253
2016	11658	17241
2017	11660	17230
2018	11663	17221
2019	11670	17216
2020	11672	17205
2021	11674	17193
2022	11675	17182
2023	11680	17174
2024	11686	17168
2025	11688	17157
2026	11690	17146
2027	11692	17134
2028	11694	17124
2029	11703	17122
2030	11706	17112
2031	11707	17100
2032	11710	17090
2033	11717	17086
2034	11720	17077
2035	11722	17065
2036	11724	17055
2037	11729	17047
2038	11734	17041
2039	11737	17030
2040	11739	17018
2041	11740	17007
2042	11746	17000
2043	11750	16994
2044	11753	16983
2045	11755	16972
2046	11757	16961
2047	11764	16957
2048	11768	16948
2049	11770	16938
2050	11772	16927
2051	11776	16919
2052	11782	16913
2053	11785	16903
2054	11787	16892
2055	11789	16881
2056	11795	16876
2057	11801	16870
2058	11803	16859
2059	11805	16848
2060	11810	16842
2061	11813	16832
2062	11815	16821
2063	11817	16810
2064	11819	16799
2065	11821	16788
2066	11827	16782
2067	11829	16772
2068	11831	16761
2069	11833	16750
2070	11835	16739
2071	11837	16727
2072	11843	16722
2073	11845	16712
2074	11848	16701
2075	11849	16690
2076	11851	16679
2077	11854	16669
2078	11860	16663
2079	11862	16653
2080	11864	16641
2081	11867	16633
2082	11871	16624
2083	11876	16617
2084	11878	16607
2085	11880	16596
2086	11882	16585
2087	11884	16574
2088	11887	16564
2089	11894	16561
2090	11898	16552
2091	11900	16541
2092	11914	16547
2093	12277	17038
2094	12454	17269
2095	12460	17264
2096	12475	17270
2097	12481	17264
2098	12489	17261
2099	12497	17258
2100	12505	17255
2101	12513	17252
2102	12522	17250
2103	12528	17245
2104	12534	17238
2105	12543	17236
2106	12548	17229
2107	12558	17228
2108	12563	17222
2109	12572	17220
2110	12580	17217
2111	12593	17221
2112	12599	17214
2113	12608	17212
2114	12706	17333
2115	12747	17374
2116	12756	17372
2117	12761	17365
2118	12768	17360
2119	12776	17356
2120	12781	17349
2121	12789	17346
2122	12792	17336
2123	12794	17324
2124	12796	17313
2125	12804	17309
2126	12808	17301
2127	12810	17289
2128	12812	17278
2129	12819	17273
2130	12823	17264
2131	12825	17253
2132	12827	17241
2133	12830	17231
2134	12837	17227
2135	12840	17216
2136	12842	17204
2137	12843	17193
2138	12846	17183
2139	12853	17178
2140	12856	17167
2141	12858	17156
2142	12860	17145
2143	12867	17141
2144	12870	17131
2145	12872	17119
2146	12874	17108
2147	12876	17096
2148	12883	17091
2149	12886	17082
2150	12889	17071
2151	12890	17060
2152	12893	17049
2153	12900	17045
2154	12905	17037
2155	12907	17026
2156	12910	17016
2157	12918	17012
2158	12920	17001
2159	12922	16990
2160	12924	16979
2161	12928	16970
2162	12934	16965
2163	12936	16954
2164	12939	16943
2165	12940	16931
2166	12946	16925
2167	12950	16916
2168	12952	16905
2169	12954	16894
2170	12956	16883
2171	12959	16874
2172	12965	16868
2173	12968	16857
2174	12970	16846
2175	12972	16835
2176	12977	16828
2177	12982	16820
2178	12985	16811
2179	12987	16800
2180	12989	16789
2181	12997	16785
2182	13001	16777
2183	13003	16766
2184	13005	16755
2185	13012	16750
2186	13015	16741
2187	13019	16733
2188	13022	16722
2189	13029	16718
2190	13032	16708
2191	13034	16697
2192	13036	16686
2193	13039	16677
2194	13045	16670
2195	13047	16659
2196	13049	16648
2197	13051	16637
2198	13052	16625
2199	13055	16616
2200	13061	16609
2201	13062	16598
2202	13064	16587
2203	13066	16576
2204	13068	16564
2205	13070	16554
2206	13076	16548
2207	13078	16537
2208	13080	16527
2209	13082	16516
2210	13085	16506
2211	13092	16501
2212	13096	16493
2213	13098	16483
2214	13100	16472
2215	13104	16463
2216	13109	16456
2217	13111	16445
2218	13113	16435
2219	13116	16425
2220	13123	16420
2221	13126	16411
2222	13129	16400
2223	13131	16390
2224	13135	16382
2225	13142	16377
2226	13144	16366
2227	13146	16356
2228	13148	16345
2229	13151	16335
2230	13156	16329
2231	13159	16319
2232	13161	16308
2233	13163	16297
2234	13165	16286
2235	13168	16277
2236	13174	16271
2237	13179	16265
2238	13190	16265
2239	13208	16274
2240	13223	16279
2241	13237	16284
2242	13246	16281
2243	13254	16279
2244	13260	16272
2245	13262	16262
2246	13266	16253
2247	13273	16249
2248	13277	16240
2249	13279	16230
2250	13283	16221
2251	13290	16217
2252	13293	16207
2253	13295	16197
2254	13298	16188
2255	13304	16182
2256	13308	16174
2257	13310	16163
2258	13313	16154
2259	13319	16148
2260	13323	16140
2261	13325	16129
2262	13327	16119
2263	13332	16112
2264	13337	16105
2265	13340	16095
2266	13342	16085
2267	13344	16074
2268	13350	16068
2269	13355	16061
2270	13357	16051
2271	13359	16040
2272	13362	16031
2273	13369	16026
2274	13374	16019
2275	13377	16010
2276	13382	16004
2277	13387	15996
2278	13389	15986
2279	13394	15979
2280	13402	15976
2281	13407	15968
2282	13415	15965
2283	13422	15961
2284	13428	15955
2285	13434	15950
2286	13438	15941
2287	13439	15930
2288	13442	15920
2289	13528	16010
2290	13715	16218
2291	13723	16213
2292	13736	16216
2293	13740	16208
2294	13754	16211
2295	13778	16227
2296	13785	16222
2297	13798	16224
2298	13805	16220
2299	13813	16215
2300	13820	16210
2301	13831	16211
2302	13837	16204
2303	13847	16203
2304	13851	16195
2305	13885	16221
2306	13911	16239
2307	13917	16232
2308	13935	16241
2309	13947	16241
2310	13952	16234
2311	13961	16232
2312	13968	16226
2313	13975	16221
2314	13982	16216
2315	13987	16209
2316	14000	16212
2317	14007	16207
2318	14019	16208
2319	14032	16210
2320	14043	16209
2321	14049	16203
2322	14053	16195
2323	14061	16191
2324	14065	16182
2325	14069	16174
2326	14077	16170
2327	14081	16162
2328	14086	16155
2329	14095	16152
2330	14100	16144
2331	14107	16140
2332	14112	16133
2333	14116	16124
2334	14121	16117
2335	14127	16111
2336	14131	16102
2337	14137	16097
2338	14143	16090
2339	14145	16079
2340	14147	16068
2341	14149	16058
2342	14153	16050
2343	14158	16043
2344	14160	16032
2345	14162	16021
2346	14163	16010
2347	14167	16001
2348	14172	15994
2349	14175	15985
2350	14179	15976
2351	14185	15970
2352	14194	15968
2353	14198	15960
2354	14207	15957
2355	14211	15948
2356	14214	15939
2357	14222	15935
2358	14224	15924
2359	14226	15914
2360	14228	15903
2361	14229	15892
2362	14235	15885
2363	14238	15876
2364	14240	15866
2365	14242	15855
2366	14244	15845
2367	14246	15835
2368	14252	15828
2369	14254	15818
2370	14256	15808
2371	14258	15797
2372	14260	15786
2373	14264	15778
2374	14268	15770
2375	14270	15760
2376	14272	15749
2377	14274	15739
2378	14276	15728
2379	14281	15721
2380	14286	15714
2381	14289	15705
2382	14291	15695
2383	14293	15684
2384	14301	15680
2385	14302	15669
2386	14305	15659
2387	14306	15649
2388	14308	15638
2389	14311	15629
2390	14316	15622
2391	14318	15611
2392	14320	15600
2393	14322	15590
2394	14324	15580
2395	14327	15570
2396	14332	15564
2397	14334	15554
2398	14336	15543
2399	14338	15532
2400	14339	15522
2401	14342	15513
2402	14348	15506
2403	14350	15496
2404	14352	15486
2405	14354	15475
2406	14356	15465
2407	14360	15457
2408	14365	15450
2409	14367	15440
2410	14369	15430
2411	14371	15420
2412	14373	15410
2413	14379	15404
2414	14384	15397
2415	14386	15386
2416	14388	15376
2417	14393	15369
2418	14399	15363
2419	14401	15353
2420	14402	15342
2421	14404	15332
2422	14409	15325
2423	14414	15318
2424	14416	15308
2425	14418	15298
2426	14420	15287
2427	14425	15281
2428	14432	15276
2429	14438	15270
2430	14449	15269
2431	14456	15264
2432	14464	15260
2433	14468	15253
2434	14477	15249
2435	14483	15244
2436	14491	15240
2437	14496	15233
2438	14498	15224
2439	14500	15213
2440	14502	15203
2441	14509	15198
2442	14513	15190
2443	14515	15180
2444	14517	15170
2445	14520	15161
2446	14525	15154
2447	14529	15146
2448	14531	15137
2449	14533	15126
2450	14536	15117
2451	14542	15112
2452	14545	15102
2453	14547	15092
2454	14548	15082
2455	14550	15072
2456	14556	15066
2457	14560	15058
2458	14562	15048
2459	14564	15038
2460	14566	15028
2461	14573	15023
2462	14580	15018
2463	14583	15009
2464	14590	15004
2465	14592	14995
2466	14595	14985
2467	14597	14976
2468	14599	14966
2469	14606	14961
2470	14609	14952
2471	14610	14941
2472	14612	14931
2473	14614	14921
2474	14620	14915
2475	14624	14908
2476	14626	14897
2477	14628	14887
2478	14629	14877
2479	14632	14868
2480	14639	14863
2481	14641	14854
2482	14643	14843
2483	14645	14833
2484	14648	14825
2485	14653	14818
2486	14657	14810
2487	14658	14800
2488	14660	14790
2489	14662	14780
2490	14668	14774
2491	14674	14769
2492	14676	14759
2493	14678	14749
2494	14685	14743
2495	14690	14737
2496	14692	14727
2497	14694	14717
2498	14696	14708
2499	14703	14703
2500	14706	14694
2501	14808	14784
2502	14977	14941
2503	14992	14944
2504	15000	14940
2505	15006	14934
2506	15011	14928
2507	15021	14925
2508	15026	14918
2509	15034	14914
2510	15040	14908
2511	15048	14904
2512	15055	14900
2513	15061	14894
2514	15073	14893
2515	15078	14886
2516	15091	14887
2517	15100	14884
2518	15107	14879
2519	15220	14979
2520	15265	15011
2521	15272	15006
2522	15280	15002
2523	15285	14994
2524	15287	14985
2525	15289	14974
2526	15291	14964
2527	15298	14959
2528	15300	14949
2529	15302	14939
2530	15305	14930
2531	15306	14919
2532	15311	14912
2533	15316	14905
2534	15318	14895
2535	15320	14885
2536	15322	14875
2537	15323	14865
2538	15330	14859
2539	15335	14852
2540	15337	14843
2541	15339	14832
2542	15346	14827
2543	15349	14818
2544	15351	14808
2545	15353	14798
2546	15356	14790
2547	15363	14784
2548	15365	14774
2549	15367	14764
2550	15369	14755
2551	15371	14745
2552	15376	14738
2553	15380	14730
2554	15382	14720
2555	15384	14710
2556	15386	14700
2557	15389	14692
2558	15395	14685
2559	15397	14675
2560	15399	14665
2561	15401	14655
2562	15403	14645
2563	15407	14638
2564	15411	14630
2565	15413	14620
2566	15417	14612
2567	15418	14602
2568	15423	14594
2569	15430	14589
2570	15433	14580
2571	15435	14571
2572	15438	14562
2573	15443	14555
2574	15445	14545
2575	15447	14536
2576	15449	14526
2577	15452	14517
2578	15458	14511
2579	15460	14501
2580	15462	14491
2581	15464	14482
2582	15467	14473
2583	15475	14469
2584	15477	14459
2585	15478	14449
2586	15480	14439
2587	15482	14429
2588	15484	14420
2589	15490	14413
2590	15492	14404
2591	15494	14394
2592	15496	14384
2593	15498	14374
2594	15500	14365
2595	15506	14359
2596	15508	14350
2597	15511	14340
2598	15513	14331
2599	15514	14321
2600	15520	14314
2601	15525	14308
2602	15528	14299
2603	15530	14290
2604	15533	14281
2605	15539	14275
2606	15540	14265
2607	15542	14255
2608	15544	14245
2609	15547	14236
2610	15551	14229
2611	15555	14221
2612	15556	14211
2613	15558	14201
2614	15560	14192
2615	15562	14182
2616	15568	14176
2617	15573	14169
2618	15575	14160
2619	15577	14150
2620	15579	14141
2621	15585	14135
2622	15589	14127
2623	15591	14118
2624	15593	14108
2625	15595	14099
2626	15602	14094
2627	15606	14085
2628	15608	14076
2629	15609	14066
2630	15612	14057
2631	15618	14051
2632	15624	14045
2633	15626	14036
2634	15632	14030
2635	15636	14023
2636	15639	14014
2637	15641	14005
2638	15643	13995
2639	15650	13990
2640	15653	13981
2641	15655	13972
2642	15657	13962
2643	15659	13953
2644	15665	13948
2645	15670	13940
2646	15672	13932
2647	15681	13928
2648	15688	13923
2649	15693	13917
2650	15700	13911
2651	15707	13906
2652	15714	13902
2653	15721	13897
2654	15730	13894
2655	15737	13888
2656	15739	13879
2657	15741	13869
2658	15747	13864
2659	15752	13857
2660	15754	13847
2661	15755	13838
2662	15757	13828
2663	15764	13823
2664	15767	13815
2665	15769	13805
2666	15771	13796
2667	15774	13787
2668	15780	13782
2669	15783	13773
2670	15785	13764
2671	15787	13754
2672	15789	13745
2673	15795	13739
2674	15799	13732
2675	15801	13723
2676	15803	13713
2677	15805	13704
2678	15811	13698
2679	15817	13692
2680	15819	13683
2681	15821	13673
2682	15827	13668
2683	15832	13661
2684	15833	13651
2685	15835	13642
2686	15837	13633
2687	15843	13627
2688	15847	13619
2689	15849	13610
2690	15851	13601
2691	15853	13592
2692	15859	13586
2693	15863	13579
2694	15865	13569
2695	15867	13560
2696	15869	13550
2697	15873	13543
2698	15879	13537
2699	15881	13528
2700	15883	13519
2701	15885	13509
2702	15888	13502
2703	15894	13496
2704	15897	13487
2705	15899	13478
2706	15901	13469
2707	15909	13465
2708	15913	13458
2709	15915	13448
2710	15917	13440
2711	15924	13434
2712	15930	13428
2713	15933	13420
2714	15941	13416
2715	15944	13408
2716	15946	13399
2717	15948	13390
2718	15952	13382
2719	15958	13376
2720	15960	13368
2721	15962	13359
2722	15964	13349
2723	16320	13636
2724	16501	13776
2725	16512	13774
2726	16527	13775
2727	16532	13768
2728	16541	13765
2729	16547	13759
2730	16558	13757
2731	16564	13751
2732	16575	13748
2733	16579	13741
2734	16588	13737
2735	16593	13730
2736	16598	13724
2737	16606	13719
2738	16610	13712
2739	16619	13708
2740	16626	13702
2741	16636	13700
2742	16642	13693
2743	16649	13688
2744	16656	13683
2745	16661	13676
2746	16669	13672
2747	16675	13665
2748	16680	13658
2749	16694	13659
2750	16706	13658
2751	16713	13652
2752	16723	13649
2753	16728	13642
2754	16735	13637
2755	16741	13631
2756	16749	13626
2757	16754	13619
2758	16756	13610
2759	16758	13601
2760	16760	13592
2761	16767	13586
2762	16770	13577
2763	16772	13568
2764	16773	13558
2765	16775	13549
2766	16781	13543
2767	16785	13535
2768	16789	13527
2769	16791	13517
2770	16795	13510
2771	16801	13503
2772	16802	13494
2773	16804	13484
2774	16806	13475
2775	16809	13466
2776	16817	13462
2777	16820	13454
2778	16822	13444
2779	16825	13436
2780	16831	13430
2781	16834	13421
2782	16837	13412
2783	16838	13403
2784	16842	13395
2785	16848	13388
2786	16850	13380
2787	16852	13370
2788	16854	13361
2789	16857	13353
2790	16864	13347
2791	16867	13338
2792	16869	13329
2793	16870	13320
2794	16874	13312
2795	16881	13307
2796	16884	13298
2797	16885	13289
2798	16887	13279
2799	16893	13273
2800	16897	13265
2801	16899	13256
2802	16901	13247
2803	16903	13238
2804	16908	13231
2805	16915	13226
2806	16917	13217
2807	16919	13207
2808	16925	13201
2809	16930	13194
2810	16932	13185
2811	16934	13176
2812	16936	13167
2813	16941	13160
2814	16945	13153
2815	16948	13144
2816	16949	13135
2817	16951	13125
2818	16958	13120
2819	16963	13113
2820	16964	13104
2821	16966	13094
2822	16970	13086
2823	16976	13080
2824	16978	13071
2825	16980	13062
2826	16982	13053
2827	16984	13044
2828	16989	13037
2829	16992	13029
2830	16994	13020
2831	16995	13011
2832	16997	13001
2833	17000	12993
2834	17005	12986
2835	17012	12981
2836	17015	12973
2837	17024	12969
2838	17030	12963
2839	17041	12961
2840	17046	12954
2841	17054	12949
2842	17060	12943
2843	17065	12936
2844	17074	12933
2845	17080	12927
2846	17089	12923
2847	17092	12915
2848	17094	12906
2849	17096	12897
2850	17101	12890
2851	17108	12885
2852	17112	12878
2853	17118	12872
2854	17125	12866
2855	17129	12858
2856	17140	12856
2857	17151	12854
2858	17160	12850
2859	17168	12846
2860	17175	12841
2861	17180	12834
2862	17192	12832
2863	17198	12826
2864	17206	12822
2865	17209	12814
2866	17211	12805
2867	17217	12798
2868	17222	12792
2869	17228	12786
2870	17235	12781
2871	17243	12776
2872	17250	12771
2873	17265	12772
2874	17270	12765
2875	17272	12756
2876	17274	12747
2877	17276	12738
2878	17282	12732
2879	17286	12724
2880	17288	12715
2881	17289	12706
2882	17291	12697
2883	17297	12691
2884	17303	12685
2885	17306	12677
2886	17309	12668
2887	17315	12663
2888	17317	12654
2889	17319	12645
2890	17321	12636
2891	17323	12627
2892	17326	12618
2893	17332	12613
2894	17334	12604
2895	17336	12595
2896	17338	12586
2897	17341	12578
2898	17347	12572
2899	17350	12564
2900	17352	12555
2901	17354	12546
2902	17356	12537
2903	17365	12533
2904	17368	12525
2905	17370	12516
2906	17372	12508
2907	17377	12501
2908	17382	12494
2909	17384	12485
2910	17386	12476
2911	17388	12468
2912	17394	12462
2913	17400	12456
2914	17402	12447
2915	17404	12438
2916	17407	12430
2917	17414	12425
2918	17416	12416
2919	17418	12407
2920	17420	12398
2921	17424	12391
2922	17429	12384
2923	17431	12376
2924	17433	12367
2925	17435	12358
2926	17437	12349
2927	17445	12345
2928	17447	12336
2929	17448	12327
2930	17450	12318
2931	17453	12309
2932	17457	12303
2933	17461	12296
2934	17464	12287
2935	17466	12278
2936	17468	12269
2937	17471	12261
2938	17477	12256
2939	17479	12247
2940	17481	12238
2941	17482	12229
2942	17487	12223
2943	17546	12253
2944	17653	12318
2945	17782	12398
2946	17788	12392
2947	17801	12390
2948	17809	12386
2949	17815	12380
2950	17823	12375
2951	17829	12369
2952	17834	12362
2953	17842	12357
2954	17846	12350
2955	17852	12344
2956	17859	12339
2957	17864	12332
2958	17870	12326
2959	17876	12320
2960	17881	12313
2961	17915	12326
2962	17940	12333
2963	17945	12326
2964	17971	12334
2965	17978	12328
2966	17986	12324
2967	17995	12320
2968	18002	12314
2969	18009	12309
2970	18017	12304
2971	18026	12300
2972	18031	12293
2973	18039	12289
2974	18046	12283
2975	18055	12279
2976	18060	12273
2977	18067	12267
2978	18072	12260
2979	18074	12252
2980	18076	12243
2981	18078	12234
2982	18081	12226
2983	18088	12220
2984	18093	12214
2985	18099	12207
2986	18106	12202
2987	18111	12195
2988	18121	12191
2989	18126	12185
2990	18131	12178
2991	18139	12173
2992	18142	12165
2993	18144	12156
2994	18150	12151
2995	18153	12142
2996	18156	12134
2997	18157	12125
2998	18159	12116
2999	18164	12109
3000	18169	12102
3001	18171	12093
3002	18172	12085
3003	18174	12076
3004	18176	12067
3005	18182	12061
3006	18188	12055
3007	18190	12046
3008	18192	12037
3009	18198	12031
3010	18201	12023
3011	18203	12015
3012	18205	12006
3013	18207	11997
3014	18211	11990
3015	18217	11983
3016	18219	11975
3017	18222	11966
3018	18224	11958
3019	18228	11951
3020	18234	11944
3021	18236	11936
3022	18238	11927
3023	18239	11918
3024	18243	11910
3025	18250	11905
3026	18251	11896
3027	18254	11888
3028	18255	11879
3029	18259	11871
3030	18266	11866
3031	18267	11857
3032	18269	11848
3033	18271	11839
3034	18273	11831
3035	18279	11825
3036	18284	11818
3037	18286	11809
3038	18287	11800
3039	18290	11792
3040	18296	11786
3041	18299	11778
3042	18302	11770
3043	18304	11762
3044	18308	11754
3045	18313	11748
3046	18316	11739
3047	18318	11731
3048	18320	11722
3049	18323	11714
3050	18329	11708
3051	18332	11700
3052	18333	11692
3053	18335	11683
3054	18340	11676
3055	18346	11670
3056	18348	11661
3057	18349	11653
3058	18352	11644
3059	18357	11638
3060	18362	11631
3061	18364	11623
3062	18366	11614
3063	18368	11606
3064	18371	11598
3065	18377	11592
3066	18382	11585
3067	18384	11577
3068	18386	11568
3069	18393	11563
3070	18396	11555
3071	18398	11547
3072	18400	11538
3073	18406	11532
3074	18411	11525
3075	18413	11517
3076	18415	11508
3077	18417	11500
3078	18423	11494
3079	18427	11486
3080	18429	11478
3081	18430	11469
3082	18432	11461
3083	18437	11454
3084	18442	11448
3085	18444	11439
3086	18446	11431
3087	18448	11422
3088	18451	11415
3089	18458	11409
3090	18463	11403
3091	18470	11397
3092	18477	11392
3093	18486	11388
3094	18495	11384
3095	18505	11380
3096	18512	11375
3097	18518	11369
3098	18525	11363
3099	18527	11355
3100	18528	11346
3101	18530	11338
3102	18535	11331
3103	18540	11325
3104	18543	11316
3105	18544	11308
3106	18546	11300
3107	18550	11292
3108	18556	11286
3109	18558	11278
3110	18560	11270
3111	18563	11261
3112	18569	11256
3113	18573	11248
3114	18575	11240
3115	18576	11232
3116	18579	11223
3117	18585	11218
3118	18591	11212
3119	18594	11204
3120	18596	11196
3121	18602	11190
3122	18606	11183
3123	18608	11174
3124	18610	11166
3125	18612	11158
3126	18619	11152
3127	18622	11144
3128	18624	11136
3129	18626	11128
3130	18628	11120
3131	18635	11114
3132	18640	11108
3133	18644	11100
3134	18651	11095
3135	18654	11088
3136	18656	11079
3137	18658	11071
3138	18661	11063
3139	18668	11058
3140	18671	11050
3141	18672	11042
3142	18674	11033
3143	18676	11025
3144	18682	11019
3145	18688	11013
3146	18690	11005
3147	18692	10997
3148	18700	10992
3149	18703	10984
3150	18705	10976
3151	18706	10967
3152	18708	10959
3153	18715	10954
3154	18718	10946
3155	18720	10937
3156	18722	10929
3157	18724	10921
3158	18728	10914
3159	18734	10908
3160	18736	10900
3161	18738	10892
3162	18740	10883
3163	18743	10876
3164	18748	10870
3165	18750	10862
3166	18752	10853
3167	18754	10845
3168	18756	10837
3169	18762	10831
3170	18766	10824
3171	18768	10815
3172	18770	10807
3173	19134	11008
3174	19320	11105
3175	19331	11101
3176	19346	11101
3177	19351	11094
3178	19356	11087
3179	19366	11083
3180	19371	11077
3181	19381	11073
3182	19387	11067
3183	19419	11075
3184	19435	11075
3185	19443	11070
3186	19452	11065
3187	19460	11060
3188	19468	11055
3189	19478	11051
3190	19486	11046
3191	19498	11044
3192	19503	11037
3193	19513	11033
3194	19519	11027
3195	19528	11022
3196	19536	11018
3197	19551	11016
3198	19567	11016
3199	19584	11016
3200	19593	11011
3201	19601	11006
3202	19615	11004
3203	19624	11000
3204	19631	10994
3205	19638	10988
3206	19645	10983
3207	19651	10977
3208	19660	10972
3209	19665	10965
3210	19671	10959
3211	19679	10954
3212	19684	10948
3213	19696	10945
3214	19705	10940
3215	19713	10935
3216	19726	10933
3217	19733	10927
3218	19744	10924
3219	19752	10918
3220	19761	10914
3221	19768	10908
3222	19777	10904
3223	19785	10899
3224	19793	10893
3225	19798	10887
3226	19807	10882
3227	19812	10876
3228	19820	10871
3229	19826	10864
3230	19831	10858
3231	19840	10853
3232	19846	10847
3233	19855	10842
3234	19860	10835
3235	19869	10831
3236	19875	10824
