iter	RMSE
472	16523.25117
473	16515.74262
474	16508.2801
475	16497.42035
476	16492.99874
477	16482.45603
478	16462.45766
479	16458.01802
480	16437.70821
481	16432.99422
482	16429.47547
483	16410.01775
484	16385.81795
485	16373.56482
486	16358.88677
487	16335.88619
488	16312.46845
489	16299.23263
490	16288.68747
491	16279.44021
492	16267.9873
493	16254.10144
494	16250.17897
495	16231.46217
496	16210.05771
497	16194.66184
498	16178.32545
499	16168.5677
500	16153.89234
501	16149.59925
502	16135.85216
503	16117.32188
504	16102.62716
505	16087.76685
506	16079.67666
507	16064.97314
508	16061.02751
509	16047.24559
510	16034.74546
511	16023.21996
512	16015.60157
513	16002.82264
514	15988.96773
515	15978.28973
516	15967.28911
517	15950.19112
518	15942.43836
519	15931.7758
520	15919.15906
521	15914.88973
522	15910.1909
523	15901.09884
524	15893.95515
525	15884.27666
526	15881.24511
527	15864.15605
528	15852.26878
529	15841.23696
530	15827.76011
531	15824.64174
532	15814.62416
533	15802.87293
534	15795.1752
535	15778.32558
536	15769.73007
537	15762.47396
538	15759.02906
539	15752.86698
540	15737.22163
541	15732.28259
542	15717.87032
543	15711.8324
544	15703.27605
545	15692.22896
546	15686.62201
547	15674.16576
548	15670.65933
549	15661.34089
550	15645.90818
551	15638.15029
552	15632.27023
553	15621.19816
554	15611.551
555	15607.98703
556	15597.26947
557	15589.73976
558	15582.0966
559	15573.00613
560	15557.22591
561	15552.59084
562	15545.90563
563	15539.85556
564	15530.99598
565	15523.47948
566	15514.37884
567	15497.63372
568	15479.83145
569	15469.22738
570	15467.8237
571	15458.31229
572	15452.98599
573	15443.78256
574	15438.94657
575	15436.71637
576	15428.7364
577	15423.49726
578	15419.40909
579	15409.41049
580	15403.88469
581	15395.8546
582	15390.05138
583	15379.57601
584	15369.22133
585	15363.73043
586	15352.74396
587	15347.49761
588	15339.21652
589	15338.25395
590	15332.25231
591	15328.81986
592	15326.24064
593	15324.97903
594	15318.13423
595	15310.02375
596	15306.8075
597	15296.92618
598	15294.10209
599	15289.92715
600	15276.24694
601	15271.1712
602	15256.83547
603	15253.41087
604	15244.20827
605	15237.46649
606	15228.6449
607	15224.33343
608	15222.17041
609	15208.65918
610	15203.60603
611	15189.67129
612	15184.64252
613	15174.56251
614	15169.11377
615	15161.46322
616	15150.99246
617	15143.598
618	15138.32348
619	15133.87473
620	15130.42853
621	15123.82233
622	15119.38267
623	15110.19858
624	15100.69803
625	15093.12887
626	15089.51207
627	15085.11728
628	15083.03188
629	15080.81546
630	15075.04972
631	15070.09729
632	15059.62509
633	15051.91607
634	15043.92597
635	15040.515
636	15037.78708
637	15028.08004
638	15011.26359
639	15009.65762
640	14997.72632
641	14991.80498
642	14986.56775
643	14971.68491
644	14965.83496
645	14957.62204
646	14946.93665
647	14937.76097
648	14935.07197
649	14931.49698
650	14924.38038
651	14918.9089
652	14913.74963
653	14909.71346
654	14900.63359
655	14892.77488
656	14885.60345
657	14884.11096
658	14879.14169
659	14877.46759
660	14866.5094
661	14860.9142
662	14859.90087
663	14848.39684
664	14841.64073
665	14834.07542
666	14827.45047
667	14823.07613
668	14813.64661
669	14801.28133
670	14797.37642
671	14792.04335
672	14791.04476
673	14785.73507
674	14783.87806
675	14774.65561
676	14764.68335
677	14760.11731
678	14752.51339
679	14748.80307
680	14741.68183
681	14737.24822
682	14732.21773
683	14727.87752
684	14724.45618
685	14713.55463
686	14709.19063
687	14704.91015
688	14696.90432
689	14693.11228
690	14691.08798
691	14686.36712
692	14677.81949
693	14675.2373
694	14671.41753
695	14669.05931
696	14665.03707
697	14660.24933
698	14653.21836
699	14648.11265
700	14633.54769
701	14631.29287
702	14627.78682
703	14625.97196
704	14617.32013
705	14614.9805
706	14610.27203
707	14605.71559
708	14598.5928
709	14595.93455
710	14594.8684
711	14590.59999
712	14585.51718
713	14570.07617
714	14559.96536
715	14559.01736
716	14552.52444
717	14548.16381
718	14539.21597
719	14532.45942
720	14526.15313
721	14521.43848
722	14512.32254
723	14497.74028
724	14497.1763
725	14495.60226
726	14486.69057
727	14478.56514
728	14475.48669
729	14473.04971
730	14469.40311
731	14468.03342
732	14461.53274
733	14452.4657
734	14446.84356
735	14441.60637
736	14439.51273
737	14428.8211
738	14427.51617
739	14419.67319
740	14406.13806
741	14401.10589
742	14395.25077
743	14387.02784
744	14382.72682
745	14377.74641
746	14371.75726
747	14366.26796
748	14362.89976
749	14355.37445
750	14351.35866
751	14345.58523
752	14342.06288
753	14338.22728
754	14329.73411
755	14328.29561
756	14326.70827
757	14322.48295
758	14317.40286
759	14310.57267
760	14305.35916
761	14303.03651
762	14295.25731
763	14290.54525
764	14287.3314
765	14279.25993
766	14277.60555
767	14266.79014
768	14254.92447
769	14252.72755
770	14245.62313
771	14242.12002
772	14240.56991
773	14234.30114
774	14225.81688
775	14220.14549
776	14212.45074
777	14207.58388
778	14202.70041
779	14199.9158
780	14193.36293
781	14188.99943
782	14175.55509
783	14168.67756
784	14165.36825
785	14161.19987
786	14157.40519
787	14152.2504
788	14149.15848
789	14145.92498
790	14139.06511
791	14137.20328
792	14129.17911
793	14126.07142
794	14124.69284
795	14121.12191
796	14117.79077
797	14114.98007
798	14104.88795
799	14100.25704
800	14088.9441
801	14083.61113
802	14078.27829
803	14075.69459
804	14073.04732
805	14069.358
806	14066.31646
807	14064.68335
808	14060.41436
809	14059.60783
810	14055.83198
811	14052.33284
812	14049.83286
813	14047.00388
814	14043.98138
815	14039.8186
816	14032.78995
817	14030.31319
818	14024.62167
819	14013.77751
820	14012.87742
821	14008.98283
822	14000.70793
823	13994.99455
824	13986.36366
825	13983.7166
826	13977.34282
827	13974.67288
828	13968.62088
829	13963.59114
830	13962.69547
831	13959.59341
832	13957.86817
833	13952.42938
834	13944.06517
835	13938.52417
836	13934.82175
837	13932.96892
838	13928.48367
839	13923.9484
840	13920.79813
841	13917.37218
842	13914.11111
843	13910.706
844	13905.96521
845	13902.4594
846	13898.84911
847	13893.28797
848	13887.86659
849	13881.73988
850	13880.84553
851	13880.14764
852	13873.46525
853	13868.01077
854	13862.09819
855	13858.72319
856	13856.5486
857	13853.53983
858	13852.24627
859	13850.86169
860	13849.01417
861	13843.76824
862	13839.69122
863	13835.11421
864	13834.34674
865	13831.13207
866	13830.42806
867	13826.25891
868	13812.04393
869	13809.08087
870	13804.66956
871	13796.68602
872	13791.55284
873	13784.07158
874	13773.13641
875	13772.04363
876	13770.48069
877	13763.78438
878	13762.6769
879	13755.54304
880	13746.55311
881	13743.3665
882	13742.93398
883	13736.40183
884	13732.62271
885	13722.89697
886	13718.22797
887	13712.95865
888	13712.05555
889	13705.55023
890	13699.00096
891	13695.85449
892	13694.45183
893	13693.04969
894	13690.29269
895	13682.67756
896	13677.12473
897	13675.20968
898	13672.3845
899	13670.75671
900	13666.57687
901	13665.40114
902	13655.14141
903	13653.08704
904	13649.21325
905	13643.145
906	13635.06087
907	13627.5435
908	13620.53603
909	13613.1415
910	13609.36564
911	13606.08533
912	13598.86454
913	13592.60317
914	13591.80605
915	13588.22385
916	13580.07491
917	13577.61815
918	13577.00809
919	13572.02143
920	13565.74332
921	13558.7756
922	13555.52148
923	13550.84037
924	13547.08731
925	13543.01745
926	13540.06503
927	13538.8028
928	13535.37476
929	13529.3851
930	13521.77356
931	13511.92907
932	13507.35681
933	13501.36298
934	13497.92682
935	13491.59463
936	13486.83493
937	13481.77257
938	13480.20724
939	13476.79117
940	13463.82393
941	13459.19421
942	13453.165
943	13450.76361
944	13449.01103
945	13445.05821
946	13440.39133
947	13435.69638
948	13434.88129
949	13429.60853
950	13426.72155
951	13421.54336
952	13417.08341
953	13415.16049
954	13414.63837
955	13412.51591
956	13403.57655
957	13403.1482
958	13390.85345
959	13381.28204
960	13375.15343
961	13364.62967
962	13357.4218
963	13352.80343
964	13342.75795
965	13342.11459
966	13336.23488
967	13334.69202
968	13331.80947
969	13327.4581
970	13322.02573
971	13321.65718
972	13318.31852
973	13310.71278
974	13305.63233
975	13301.42683
976	13297.44176
977	13287.81874
978	13285.06803
979	13278.74905
980	13274.03257
981	13271.64549
982	13264.96377
983	13260.15723
984	13257.65448
985	13247.76051
986	13243.3123
987	13236.28814
988	13232.08062
989	13222.76208
990	13217.25939
991	13214.0959
992	13208.34243
993	13199.68723
994	13193.95123
995	13191.11422
996	13184.74265
997	13182.07135
998	13181.86671
999	13179.98911
1000	13176.15795
1001	13171.37124
1002	13166.39472
1003	13157.44987
1004	13152.6352
1005	13148.55107
1006	13146.71403
1007	13145.21313
1008	13141.40143
1009	13137.13402
1010	13127.53854
1011	13123.5034
1012	13114.8395
1013	13107.00823
1014	13106.08444
1015	13098.38229
1016	13093.97604
1017	13093.77857
1018	13089.49806
1019	13084.23701
1020	13077.79848
1021	13070.4505
1022	13066.24164
1023	13065.24612
1024	13060.1201
1025	13058.03896
1026	13055.6165
1027	13052.4722
1028	13046.05169
1029	13042.20266
1030	13039.48122
1031	13034.98545
1032	13033.37028
1033	13027.65969
1034	13022.59237
1035	13020.7023
1036	13019.08478
1037	13009.50299
1038	13005.10497
1039	12997.03023
1040	12992.34897
1041	12989.24885
1042	12984.85665
1043	12981.88131
1044	12979.4694
1045	12970.60776
1046	12958.94469
1047	12953.16828
1048	12946.00303
1049	12943.62058
1050	12938.32045
1051	12930.77903
1052	12926.08167
1053	12921.9154
1054	12918.45774
1055	12916.40479
1056	12912.36356
1057	12910.40343
1058	12909.84163
1059	12908.38573
1060	12900.21948
1061	12899.60758
1062	12896.75985
1063	12891.06911
1064	12888.83034
1065	12882.54565
1066	12881.2482
1067	12879.70457
1068	12877.56191
1069	12874.20776
1070	12871.02898
1071	12867.30622
1072	12864.37342
1073	12862.41139
1074	12860.89027
1075	12857.63134
1076	12853.11902
1077	12845.81121
1078	12841.35973
1079	12832.84357
1080	12828.31484
1081	12822.72879
1082	12815.11523
1083	12808.98476
1084	12808.26849
1085	12803.90155
1086	12800.06658
1087	12796.85869
1088	12794.03412
1089	12788.5757
1090	12783.20645
1091	12776.37749
1092	12773.69285
1093	12765.54882
1094	12761.20621
1095	12756.08023
1096	12752.63298
1097	12747.21277
1098	12740.73327
1099	12737.15321
1100	12736.85071
1101	12734.35046
1102	12730.77769
1103	12729.86774
1104	12729.04063
1105	12728.10122
1106	12725.97212
1107	12724.6792
1108	12719.08789
1109	12714.57134
1110	12709.14596
1111	12705.76394
1112	12699.98095
1113	12695.19109
1114	12689.84619
1115	12688.42277
1116	12688.26427
1117	12680.04899
1118	12675.41402
1119	12672.87535
1120	12670.40482
1121	12668.95363
1122	12666.88728
1123	12658.12405
1124	12654.53961
1125	12654.11184
1126	12650.48012
1127	12644.99462
1128	12641.54304
1129	12640.10247
1130	12637.65823
1131	12634.96127
1132	12632.68596
1133	12623.9281
1134	12617.55296
1135	12613.99295
1136	12604.25724
1137	12597.68073
1138	12596.39723
1139	12587.61118
1140	12580.81305
1141	12578.98491
1142	12573.55939
1143	12564.59399
1144	12563.70275
1145	12558.45309
1146	12557.9781
1147	12552.54883
1148	12551.81728
1149	12548.92115
1150	12547.87213
1151	12547.30067
1152	12542.23109
1153	12537.80875
1154	12534.64111
1155	12527.73139
1156	12525.7491
1157	12522.5786
1158	12517.86758
1159	12512.85344
1160	12501.71089
1161	12501.22129
1162	12495.79312
1163	12487.35931
1164	12485.47336
1165	12478.84377
1166	12472.472
1167	12471.74813
1168	12466.7561
1169	12461.09059
1170	12457.13193
1171	12455.41467
1172	12450.26304
1173	12447.90567
1174	12441.36682
1175	12436.85716
1176	12434.95198
1177	12429.64341
1178	12425.11191
1179	12421.50275
1180	12413.39369
1181	12410.28741
1182	12407.28433
1183	12403.56083
1184	12399.8395
1185	12390.77687
1186	12386.16276
1187	12384.32587
1188	12381.45791
1189	12378.79484
1190	12377.8297
1191	12370.99803
1192	12369.44302
1193	12368.93678
1194	12365.02545
1195	12360.21451
1196	12357.88018
1197	12356.88679
1198	12350.1379
1199	12341.85465
1200	12341.42479
1201	12334.68279
1202	12331.74196
1203	12330.51135
1204	12323.82906
1205	12322.47427
1206	12321.50784
1207	12314.75223
1208	12310.26248
1209	12308.80246
1210	12303.83537
1211	12297.29087
1212	12291.0417
1213	12289.13686
1214	12284.57022
1215	12279.73022
1216	12273.51217
1217	12268.87472
1218	12267.33112
1219	12263.85734
1220	12261.67613
1221	12255.73925
1222	12254.48671
1223	12252.09802
1224	12244.40297
1225	12240.53232
1226	12238.19824
1227	12231.58116
1228	12229.22497
1229	12225.34952
1230	12217.63211
1231	12217.03604
1232	12214.98154
1233	12213.49581
1234	12206.41968
1235	12204.65568
1236	12202.07138
1237	12198.27931
1238	12193.86443
1239	12191.05081
1240	12188.74796
1241	12186.64222
1242	12179.35583
1243	12172.57763
1244	12168.07769
1245	12161.80707
1246	12161.39282
1247	12160.90817
1248	12153.36597
1249	12149.26713
1250	12145.91093
1251	12143.71852
1252	12141.69315
1253	12141.21602
1254	12136.40034
1255	12136.14376
1256	12135.55849
1257	12133.96794
1258	12133.75011
1259	12131.26176
1260	12122.87716
1261	12118.56393
1262	12114.30387
1263	12111.05433
1264	12110.38442
1265	12105.36099
1266	12103.36049
1267	12102.69062
1268	12099.92917
1269	12099.20645
1270	12092.44575
1271	12092.02158
1272	12084.46874
1273	12081.35929
1274	12074.28474
1275	12073.4514
1276	12072.60599
1277	12067.77349
1278	12065.2566
1279	12059.84599
1280	12053.75173
1281	12047.88202
1282	12045.93477
1283	12043.08395
1284	12041.89873
1285	12039.97328
1286	12039.00728
1287	12037.24702
1288	12031.5008
1289	12026.33633
1290	12022.73342
1291	12022.14266
1292	12021.79342
1293	12017.86935
1294	12013.51635
1295	12008.58027
1296	12002.90529
1297	11999.77083
1298	11995.31629
1299	11994.05206
1300	11992.25909
1301	11990.77064
1302	11988.93984
1303	11982.47453
1304	11977.07814
1305	11969.94269
1306	11964.19057
1307	11962.31112
1308	11960.79539
1309	11954.50544
1310	11951.50093
1311	11947.3694
1312	11946.51592
1313	11939.50273
1314	11932.80394
1315	11929.59451
1316	11928.06415
1317	11923.35176
1318	11916.2677
1319	11911.12977
1320	11908.60358
1321	11906.69164
1322	11906.06496
1323	11903.22705
1324	11898.74264
1325	11895.49506
1326	11892.43769
1327	11889.44383
1328	11888.62284
1329	11884.71071
1330	11882.33757
1331	11878.73603
1332	11873.58118
1333	11868.54383
1334	11868.25355
1335	11867.66401
1336	11864.16961
1337	11863.02866
1338	11860.14952
1339	11855.38504
1340	11853.49419
1341	11850.50408
1342	11849.30172
1343	11846.74474
1344	11843.35531
1345	11842.74459
1346	11838.11567
1347	11837.77038
1348	11833.0275
1349	11827.54029
1350	11826.00169
1351	11820.40846
1352	11819.43669
1353	11815.37797
1354	11812.9307
1355	11812.27218
1356	11806.76391
1357	11804.66398
1358	11800.01264
1359	11796.73428
1360	11791.93187
1361	11789.69652
1362	11788.256
1363	11787.22453
1364	11786.09748
1365	11781.90052
1366	11777.42963
1367	11774.46147
1368	11771.76312
1369	11767.46983
1370	11765.37266
1371	11755.64847
1372	11755.21292
1373	11753.65887
1374	11746.93499
1375	11739.71215
1376	11739.0099
1377	11736.63883
1378	11731.2094
1379	11725.50631
1380	11722.83294
1381	11719.08474
1382	11713.76536
1383	11709.70415
1384	11704.72227
1385	11703.08067
1386	11701.2989
1387	11695.71658
1388	11692.03413
1389	11687.48737
1390	11683.81965
1391	11680.62692
1392	11678.87722
1393	11675.60262
1394	11673.7824
1395	11669.81257
1396	11669.28097
1397	11668.86366
1398	11661.21109
1399	11656.66249
1400	11654.48121
1401	11651.09524
1402	11648.74447
1403	11645.43487
1404	11644.19137
1405	11641.69146
1406	11633.88815
1407	11632.93093
1408	11628.63425
1409	11625.42025
1410	11621.19461
1411	11620.37386
1412	11620.21639
1413	11619.90945
1414	11613.84963
1415	11610.10809
1416	11609.33541
1417	11607.68211
1418	11607.02887
1419	11605.24317
1420	11604.58084
1421	11601.15899
1422	11597.59883
1423	11593.36864
1424	11592.45102
1425	11591.52555
1426	11589.6112
1427	11582.99888
1428	11578.04027
1429	11577.10892
1430	11575.55005
1431	11571.87629
1432	11569.15144
1433	11566.75684
1434	11564.31834
1435	11561.35376
1436	11560.37386
1437	11557.45946
1438	11554.82551
1439	11554.71149
1440	11548.15146
1441	11544.21154
1442	11543.73533
1443	11538.8674
1444	11534.88449
1445	11534.05084
1446	11531.44891
1447	11528.92091
1448	11523.56426
1449	11523.14366
1450	11518.93037
1451	11514.40342
1452	11513.85805
1453	11512.01791
1454	11509.05834
1455	11503.92412
1456	11503.71907
1457	11500.11549
1458	11497.32613
1459	11491.89469
1460	11489.22388
1461	11485.9789
1462	11481.90747
1463	11481.83771
1464	11478.62357
1465	11471.86192
1466	11466.77439
1467	11466.42299
1468	11459.87382
1469	11456.2819
1470	11455.76264
1471	11454.44802
1472	11453.73527
1473	11450.0119
1474	11448.3785
1475	11448.28272
1476	11447.88803
1477	11444.6762
1478	11440.85267
1479	11439.67069
1480	11437.83302
1481	11435.34867
1482	11428.8229
1483	11425.27361
1484	11420.3199
1485	11418.74849
1486	11416.2059
1487	11411.90508
1488	11411.22971
1489	11403.64052
1490	11400.76001
1491	11391.76033
1492	11389.33356
1493	11386.02361
1494	11385.2779
1495	11383.4094
1496	11376.79967
1497	11372.44282
1498	11368.71324
1499	11365.08474
1500	11364.38412
1501	11364.03354
1502	11363.41665
1503	11357.86781
1504	11354.64472
1505	11351.6201
1506	11347.92523
1507	11344.31543
1508	11343.29931
1509	11340.29119
1510	11339.9626
1511	11337.37633
1512	11337.29315
1513	11332.77965
1514	11331.17315
1515	11328.17666
1516	11325.56337
1517	11322.05863
1518	11321.78013
1519	11320.94783
1520	11317.79981
1521	11311.43101
1522	11308.75906
1523	11304.8855
1524	11297.33631
1525	11297.06715
1526	11295.64334
1527	11292.39867
1528	11291.92162
1529	11287.8726
1530	11280.83855
1531	11275.75584
1532	11273.38655
1533	11267.3687
1534	11264.84734
1535	11261.3441
1536	11259.64454
1537	11255.11314
1538	11254.65625
1539	11253.58538
1540	11249.44854
1541	11242.37729
1542	11238.84045
1543	11238.49135
1544	11237.21881
1545	11230.24824
1546	11227.26141
1547	11223.62799
1548	11217.65864
1549	11217.49505
1550	11215.72567
1551	11215.33743
1552	11212.42953
1553	11208.11958
1554	11206.0761
1555	11205.19436
1556	11205.14061
1557	11200.8435
1558	11197.67591
1559	11190.42345
1560	11185.40297
1561	11182.0859
1562	11180.25501
1563	11175.28616
1564	11172.23035
1565	11171.68741
1566	11170.68747
1567	11168.65585
1568	11165.14991
1569	11164.59624
1570	11159.33551
1571	11156.37509
1572	11155.65958
1573	11150.56903
1574	11145.47634
1575	11144.53015
1576	11141.84592
1577	11138.0442
1578	11133.67878
1579	11133.60932
1580	11133.45417
1581	11126.1224
1582	11125.88053
1583	11124.03469
1584	11118.59708
1585	11116.5917
1586	11113.47387
1587	11111.33309
1588	11105.08131
1589	11100.7342
1590	11093.81003
1591	11093.19376
1592	11091.8847
1593	11089.10271
1594	11088.86985
1595	11086.46845
1596	11083.05277
1597	11081.56377
1598	11078.70291
1599	11077.30878
1600	11073.54749
1601	11073.12718
1602	11071.6349
1603	11069.62791
1604	11067.31374
1605	11062.66408
1606	11060.37282
1607	11056.68855
1608	11051.17209
1609	11047.06339
1610	11046.55861
1611	11044.68472
1612	11041.41383
1613	11039.30241
1614	11039.05343
1615	11036.20039
1616	11032.23804
1617	11028.62251
1618	11025.0453
1619	11023.41251
1620	11018.81356
1621	11014.92451
1622	11014.15108
1623	11012.53786
1624	11011.80162
1625	11010.54838
1626	11009.59479
1627	11008.86502
1628	11007.30092
1629	11001.50723
1630	11001.38344
1631	11000.19233
1632	10997.05616
1633	10995.6527
1634	10994.11849
1635	10991.36155
1636	10989.9073
1637	10988.90803
1638	10983.52213
1639	10983.33856
1640	10981.1264
1641	10979.06302
1642	10977.05294
1643	10976.86363
1644	10976.6501
1645	10971.87213
1646	10971.4068
1647	10969.48927
1648	10969.33631
1649	10963.94182
1650	10961.40841
1651	10961.22185
1652	10960.0846
1653	10959.86336
1654	10958.27727
1655	10957.14842
1656	10954.3852
1657	10954.12942
1658	10952.678
1659	10950.45048
1660	10950.37398
1661	10946.20792
1662	10943.95212
1663	10943.50046
1664	10942.77969
1665	10940.42091
