iter	Passed	Remaining
296	3827	60609
297	3832	60467
298	3842	60407
299	3855	60409
300	3873	60473
301	3904	60733
302	3929	60919
303	3935	60797
304	3962	61002
305	3976	60997
306	3987	60957
307	3997	60901
308	4004	60797
309	4018	60790
310	4020	60621
311	4032	60592
312	4040	60503
313	4050	60444
314	4060	60384
315	4068	60303
316	4081	60301
317	4094	60291
318	4107	60268
319	4128	60383
320	4150	60494
321	4156	60388
322	4172	60413
323	4186	60418
324	4199	60412
325	4209	60347
326	4215	60247
327	4227	60215
328	4235	60129
329	4245	60077
330	4251	59973
331	4262	59934
332	4272	59874
333	4280	59795
334	4289	59731
335	4296	59634
336	4306	59592
337	4314	59504
338	4324	59454
339	4331	59369
340	4342	59326
341	4349	59235
342	4358	59176
343	4364	59078
344	4376	59048
345	4385	58982
346	4393	58919
347	4401	58833
348	4410	58775
349	4419	58709
350	4427	58640
351	4433	58547
352	4442	58488
353	4451	58417
354	4463	58400
355	4476	58400
356	4485	58336
357	4493	58267
358	4503	58217
359	4511	58142
360	4520	58092
361	4528	58015
362	4537	57961
363	4545	57891
364	4555	57844
365	4562	57765
366	4573	57741
367	4582	57685
368	4591	57624
369	4599	57557
370	4607	57486
371	4614	57405
372	4626	57385
373	4689	57998
374	4741	58472
375	4756	58493
376	4773	58541
377	4792	58600
378	4805	58585
379	4811	58500
380	4821	58455
381	4828	58373
382	4838	58326
383	4846	58254
384	4859	58249
385	4873	58252
386	4888	58271
387	4900	58252
388	4907	58175
389	4918	58141
390	4925	58064
391	4935	58019
392	4942	57939
393	4953	57906
394	4959	57819
395	4968	57767
396	4976	57696
397	4988	57686
398	4997	57627
399	5004	57548
400	5012	57481
401	5021	57436
402	5029	57375
403	5037	57308
404	5046	57256
405	5052	57175
406	5062	57127
407	5070	57069
408	5081	57039
409	5091	56998
410	5100	56944
411	5107	56877
412	5117	56839
413	5124	56768
414	5133	56717
415	5141	56650
416	5151	56611
417	5159	56554
418	5167	56501
419	5175	56436
420	5187	56417
421	5200	56413
422	5216	56446
423	5230	56454
424	5237	56381
425	5248	56350
426	5255	56283
427	5265	56245
428	5271	56171
429	5284	56160
430	5292	56102
431	5299	56040
432	5307	55978
433	5318	55953
434	5327	55910
435	5335	55849
436	5344	55803
437	5350	55733
438	5360	55688
439	5367	55625
440	5378	55597
441	5394	55628
442	5402	55573
443	5413	55544
444	5420	55488
445	5432	55466
446	5444	55457
447	5454	55417
448	5465	55399
449	5479	55407
450	5493	55407
451	5501	55360
452	5514	55351
453	5523	55309
454	5531	55250
455	5540	55208
456	5547	55143
457	5556	55103
458	5563	55041
459	5574	55022
460	5588	55028
461	5599	54997
462	5615	55022
463	5630	55038
464	5642	55025
465	5652	54993
466	5663	54976
467	5678	54993
468	5690	54973
469	5701	54950
470	5713	54941
471	5811	55748
472	5828	55782
473	5855	55907
474	5879	56009
475	5893	56017
476	5902	55964
477	5912	55933
478	5921	55891
479	5929	55832
480	5938	55793
481	5946	55735
482	5956	55709
483	5965	55657
484	5974	55618
485	5982	55563
486	5992	55533
487	5999	55468
488	6008	55430
489	6016	55379
490	6025	55329
491	6032	55269
492	6041	55232
493	6051	55197
494	6061	55168
495	6072	55143
496	6079	55084
497	6090	55055
498	6097	55002
499	6107	54967
500	6114	54908
501	6124	54876
502	6133	54836
503	6140	54781
504	6151	54758
505	6160	54715
506	6170	54679
507	6177	54623
508	6187	54596
509	6194	54537
510	6203	54500
511	6210	54442
512	6221	54412
513	6227	54353
514	6236	54315
515	6243	54259
516	6256	54252
517	6265	54212
518	6276	54194
519	6292	54216
520	6304	54201
521	6312	54154
522	6320	54108
523	6328	54057
524	6337	54016
525	6343	53957
526	6355	53946
527	6365	53910
528	6372	53856
529	6381	53819
530	6388	53765
531	6406	53807
532	6421	53820
533	6434	53813
534	6445	53791
535	6455	53767
536	6465	53730
537	6471	53671
538	6481	53646
539	6488	53593
540	6497	53552
541	6504	53497
542	6513	53463
543	6520	53407
544	6529	53376
545	6536	53320
546	6546	53294
547	6556	53266
548	6565	53233
549	6572	53179
550	6585	53172
551	6594	53140
552	6603	53103
553	6613	53075
554	6620	53020
555	6631	53001
556	6638	52952
557	6652	52961
558	6662	52932
559	6671	52892
560	6681	52865
561	6687	52811
562	6697	52785
563	6704	52734
564	6715	52717
565	6723	52672
566	6731	52626
567	6738	52578
568	6748	52549
569	6754	52496
570	6766	52485
571	6776	52460
572	6784	52419
573	6840	52748
574	6915	53216
575	6933	53252
576	6949	53272
577	6968	53309
578	6976	53273
579	6983	53222
580	6993	53191
581	7001	53147
582	7009	53109
583	7017	53062
584	7027	53033
585	7033	52979
586	7042	52946
587	7049	52897
588	7060	52876
589	7068	52833
590	7078	52810
591	7088	52777
592	7096	52739
593	7105	52706
594	7113	52667
595	7122	52632
596	7129	52583
597	7140	52564
598	7155	52571
599	7165	52545
600	7175	52518
601	7181	52466
602	7191	52436
603	7197	52387
604	7207	52358
605	7213	52306
606	7223	52275
607	7231	52235
608	7239	52201
609	7246	52153
610	7259	52146
611	7267	52105
612	7275	52068
613	7282	52024
614	7292	51995
615	7300	51955
616	7307	51913
617	7315	51872
618	7324	51841
619	7332	51797
620	7340	51764
621	7348	51724
622	7359	51707
623	7371	51692
624	7388	51717
625	7462	52143
626	7472	52117
627	7478	52065
628	7487	52034
629	7494	51989
630	7503	51956
631	7510	51907
632	7519	51877
633	7526	51828
634	7535	51802
635	7543	51760
636	7554	51745
637	7564	51715
638	7573	51689
639	7582	51652
640	7592	51631
641	7603	51613
642	7610	51571
643	7620	51544
644	7627	51497
645	7637	51473
646	7643	51426
647	7656	51420
648	7666	51395
649	7672	51348
650	7682	51321
651	7689	51282
652	7699	51254
653	7706	51209
654	7715	51181
655	7722	51138
656	7730	51100
657	7737	51061
658	7746	51025
659	7756	51004
660	7767	50990
661	7775	50950
662	7784	50923
663	7791	50879
664	7803	50870
665	7816	50866
666	7829	50860
667	7840	50844
668	7853	50844
669	7864	50823
670	7872	50789
671	7882	50767
672	7935	51022
673	7994	51309
674	8007	51304
675	8069	51615
676	8096	51699
677	8107	51682
678	8117	51655
679	8127	51633
680	8133	51582
681	8142	51554
682	8154	51538
683	8164	51517
684	8171	51474
685	8180	51444
686	8187	51400
687	8197	51379
688	8203	51328
689	8213	51304
690	8220	51263
691	8230	51236
692	8236	51190
693	8249	51187
694	8259	51160
695	8266	51119
696	8275	51091
697	8282	51049
698	8292	51025
699	8299	50983
700	8307	50946
701	8314	50906
702	8322	50873
703	8331	50842
704	8339	50805
705	8350	50787
706	8360	50764
707	8367	50723
708	8376	50696
709	8383	50653
710	8392	50624
711	8398	50581
712	8408	50557
713	8415	50515
714	8424	50486
715	8429	50437
716	8438	50408
717	8449	50390
718	8459	50366
719	8465	50322
720	8475	50298
721	8482	50259
722	8491	50235
723	8498	50190
724	8511	50185
725	8527	50201
726	8542	50211
727	8553	50191
728	8561	50160
729	8570	50132
730	8580	50112
731	8590	50087
732	8598	50052
733	8609	50036
734	8617	50005
735	8625	49973
736	8634	49946
737	8646	49931
738	8656	49913
739	8663	49876
740	8672	49848
741	8680	49814
742	8689	49787
743	8696	49745
744	8705	49722
745	8712	49680
746	8722	49662
747	8729	49621
748	8743	49622
749	8752	49598
750	8761	49571
751	8771	49547
752	8776	49503
753	8788	49492
754	8801	49489
755	8813	49474
756	8824	49463
757	8836	49451
758	8843	49411
759	8856	49410
760	8865	49383
761	8874	49355
762	8883	49332
763	8889	49289
764	8900	49271
765	8907	49233
766	8916	49209
767	8922	49169
768	8932	49146
769	8939	49106
770	8947	49079
771	8958	49062
772	8968	49042
773	9315	50861
774	9327	50849
775	9339	50835
776	9352	50832
777	9371	50854
778	9386	50858
779	9397	50842
780	9404	50802
781	9411	50766
782	9418	50727
783	9425	50686
784	9434	50659
785	9443	50628
786	9456	50624
787	9471	50624
788	9479	50594
789	9485	50551
790	9492	50511
791	9500	50475
792	9506	50434
793	9516	50410
794	9522	50364
795	9530	50336
796	9537	50298
797	9547	50272
798	9555	50239
799	9567	50226
800	9575	50196
801	9583	50162
802	9590	50126
803	9599	50097
804	9606	50059
805	9614	50027
806	9620	49986
807	9629	49956
808	9634	49911
809	9644	49888
810	9653	49863
811	9663	49839
812	9669	49798
813	9678	49769
814	9684	49727
815	9692	49699
816	9699	49659
817	9705	49619
818	9713	49588
819	9721	49555
820	9729	49523
821	9736	49485
822	9746	49468
823	9754	49433
824	9762	49405
825	9769	49368
826	9781	49357
827	9799	49373
828	9819	49406
829	9828	49379
830	9836	49347
831	9849	49341
832	9859	49321
833	9866	49284
834	9875	49258
835	9883	49226
836	9891	49195
837	9897	49157
838	9906	49128
839	9912	49088
840	9920	49059
841	9927	49026
842	9933	48984
843	9946	48977
844	9955	48953
845	9962	48919
846	9971	48893
847	9977	48854
848	9985	48822
849	9993	48794
850	10002	48768
851	10010	48736
852	10017	48703
853	10026	48675
854	10033	48641
855	10045	48633
856	10055	48613
857	10063	48580
858	10072	48556
859	10079	48523
860	10088	48496
861	10094	48458
862	10103	48431
863	10109	48396
864	10117	48363
865	10125	48333
866	10131	48295
867	10140	48274
868	10147	48237
869	10157	48221
870	10166	48195
871	10174	48165
872	10180	48126
873	10189	48103
874	10195	48065
875	10204	48040
876	10210	48000
877	10219	47976
878	10225	47941
879	10235	47919
880	10242	47888
881	10254	47877
882	10263	47853
883	10272	47831
884	10278	47793
885	10288	47770
886	10294	47735
887	10303	47712
888	10394	48068
889	10409	48072
890	10424	48073
891	10441	48085
892	10459	48103
893	10472	48098
894	10479	48064
895	10486	48033
896	10493	48000
897	10503	47977
898	10509	47939
899	10517	47914
900	10524	47878
901	10533	47854
902	10541	47826
903	10560	47850
904	10569	47827
905	10577	47797
906	10586	47775
907	10594	47746
908	10603	47722
909	10611	47692
910	10623	47681
911	10632	47658
912	10638	47624
913	10648	47603
914	10657	47579
915	10667	47561
916	10674	47526
917	10682	47499
918	10688	47464
919	10697	47440
920	10703	47403
921	10711	47374
922	10718	47346
923	10725	47313
924	10733	47287
925	10741	47258
926	10753	47246
927	10761	47221
928	10771	47202
929	10784	47195
930	10796	47185
931	10805	47164
932	10818	47159
933	10834	47166
934	10848	47166
935	10867	47184
936	10893	47235
937	10905	47224
938	10916	47210
939	10928	47202
940	10938	47184
941	10953	47185
942	10963	47168
943	10971	47139
944	10979	47114
945	10987	47085
946	10996	47064
947	11003	47032
948	11012	47009
949	11019	46978
950	11028	46956
951	11035	46925
952	11049	46922
953	11059	46905
954	11067	46876
955	11075	46852
956	11082	46818
957	11091	46795
958	11098	46764
959	11106	46741
960	11113	46710
961	11122	46685
962	11131	46663
963	11138	46634
964	11149	46620
965	11158	46598
966	11166	46570
967	11175	46548
968	11184	46525
969	11195	46513
970	11204	46490
971	11210	46458
972	11217	46426
973	11228	46411
974	11238	46394
975	11249	46383
976	11259	46364
977	11267	46338
978	11276	46315
979	11284	46288
980	11293	46268
981	11301	46242
982	11310	46218
983	11318	46194
984	11327	46173
985	11335	46147
986	11348	46141
987	11359	46128
988	11367	46100
989	11375	46077
990	11384	46055
991	11489	46421
992	11511	46451
993	11527	46456
994	11691	47061
995	11721	47120
996	11728	47092
997	11737	47069
998	11744	47037
999	11755	47021
1000	11770	47021
1001	11787	47030
1002	11799	47023
1003	11807	46994
1004	11816	46972
1005	11826	46951
1006	11836	46933
1007	11844	46908
1008	11854	46890
1009	11862	46863
1010	11876	46858
1011	11886	46841
1012	11894	46816
1013	11904	46795
1014	11910	46763
1015	11920	46743
1016	11927	46714
1017	11938	46697
1018	11945	46669
1019	11954	46646
1020	11963	46624
1021	11975	46614
1022	11985	46595
1023	11992	46566
1024	12002	46545
1025	12009	46516
1026	12019	46499
1027	12035	46501
1028	12052	46511
1029	12064	46502
1030	12075	46488
1031	12091	46492
1032	12108	46498
1033	12124	46503
1034	12133	46483
1035	12141	46455
1036	12152	46442
1037	12160	46414
1038	12169	46392
1039	12178	46372
1040	12189	46356
1041	12199	46339
1042	12206	46308
1043	12217	46295
1044	12228	46281
1045	12236	46255
1046	12245	46232
1047	12251	46201
1048	12260	46180
1049	12269	46157
1050	12280	46141
1051	12297	46152
1052	12314	46158
1053	12330	46164
1054	12346	46169
1055	12366	46187
1056	12386	46205
1057	12404	46219
1058	12419	46218
1059	12435	46224
1060	12453	46233
1061	12468	46233
1062	12517	46360
1063	12602	46621
1064	12618	46623
1065	12637	46637
1066	12652	46637
1067	12668	46640
1068	12682	46638
1069	12691	46615
1070	12699	46587
1071	12707	46563
1072	12716	46541
1073	12725	46519
1074	12733	46491
1075	12744	46478
1076	12758	46472
1077	12769	46458
1078	12788	46474
1079	12798	46453
1080	12809	46439
1081	12817	46412
1082	12828	46397
1083	12838	46379
1084	12847	46356
1085	12856	46336
1086	12863	46307
1087	12874	46289
1088	12885	46275
1089	12895	46256
1090	12902	46229
1091	12912	46209
1092	12921	46190
1093	12929	46161
1094	12938	46140
1095	12946	46114
1096	12955	46094
1097	12963	46067
1098	12973	46049
1099	12984	46035
1100	12995	46020
1101	13005	46002
1102	13012	45973
1103	13022	45956
1104	13029	45928
1105	13040	45911
1106	13046	45881
1107	13056	45864
1108	13063	45835
1109	13089	45870
1110	13110	45891
1111	13126	45896
1112	13141	45895
1113	13149	45870
1114	13158	45847
1115	13168	45829
1116	13179	45816
1117	13190	45800
1118	13198	45777
1119	13209	45760
1120	13219	45741
1121	13226	45714
1122	13236	45696
1123	13244	45671
1124	13253	45649
1125	13260	45623
1126	13273	45613
1127	13283	45598
1128	13291	45573
1129	13300	45551
1130	13307	45523
1131	13316	45503
1132	13324	45477
1133	13333	45455
1134	13340	45429
1135	13350	45411
1136	13358	45385
1137	13368	45369
1138	13379	45352
1139	13388	45331
1140	13396	45307
1141	13406	45290
1142	13415	45270
1143	13422	45242
1144	13432	45224
1145	13439	45198
1146	13448	45177
1147	13455	45149
1148	13465	45131
1149	13477	45118
1150	13487	45102
1151	13496	45082
1152	13504	45057
1153	13516	45045
1154	13523	45021
1155	13534	45006
1156	13546	44996
1157	13560	44991
1158	13580	45008
1159	13632	45127
1160	13702	45310
1161	13718	45310
1162	13738	45325
1163	13759	45344
1164	13781	45367
1165	13789	45341
1166	13800	45327
1167	13807	45299
1168	13821	45295
1169	13830	45274
1170	13837	45245
1171	13846	45226
1172	13853	45197
1173	13864	45183
1174	13874	45166
1175	13887	45157
1176	13896	45137
1177	13904	45111
1178	13913	45092
1179	13920	45065
1180	13929	45042
1181	13937	45020
1182	13947	45002
1183	13955	44977
1184	13963	44954
1185	13970	44926
1186	13979	44906
1187	13984	44873
1188	13993	44852
1189	14000	44824
1190	14012	44813
1191	14025	44807
1192	14032	44778
1193	14041	44760
1194	14048	44733
1195	14058	44714
1196	14069	44700
1197	14079	44682
1198	14086	44655
1199	14096	44637
1200	14102	44609
1201	14111	44588
1202	14118	44563
1203	14130	44549
1204	14139	44531
1205	14145	44500
1206	14153	44477
1207	14166	44468
1208	14182	44471
1209	14201	44481
1210	14211	44466
1211	14221	44449
1212	14230	44426
1213	14238	44405
1214	14245	44378
1215	14255	44361
1216	14265	44345
1217	14275	44328
1218	14283	44302
1219	14292	44283
1220	14298	44253
1221	14307	44232
1222	14314	44207
1223	14323	44188
1224	14330	44161
1225	14340	44143
1226	14346	44116
1227	14355	44096
1228	14362	44069
1229	14372	44053
1230	14382	44035
1231	14391	44015
1232	14398	43988
1233	14407	43970
1234	14415	43947
1235	14425	43929
1236	14432	43904
1237	14441	43883
1238	14448	43859
1239	14457	43838
1240	14463	43811
1241	14476	43801
1242	14486	43785
1243	14493	43760
1244	14505	43749
1245	14511	43722
1246	14522	43707
1247	14530	43684
1248	14539	43666
1249	14547	43642
1250	14555	43621
1251	14562	43595
1252	14574	43582
1253	14585	43569
1254	14591	43542
1255	14600	43521
1256	14607	43496
1257	14615	43476
1258	14623	43452
1259	14633	43434
1260	14639	43407
1261	14648	43389
1262	14656	43366
1263	14665	43348
1264	14676	43332
1265	14695	43343
1266	14792	43583
1267	14810	43589
1268	14824	43586
1269	14886	43722
1270	14916	43765
1271	14932	43765
1272	14939	43740
1273	14948	43719
1274	14956	43695
1275	14965	43678
1276	14972	43649
1277	14982	43635
1278	14989	43610
1279	14999	43592
1280	15005	43565
1281	15016	43549
1282	15023	43523
1283	15033	43507
1284	15040	43481
1285	15050	43465
1286	15057	43439
1287	15068	43426
1288	15077	43407
1289	15085	43386
1290	15094	43366
1291	15102	43344
1292	15111	43325
1293	15119	43300
1294	15131	43290
1295	15138	43266
1296	15147	43247
1297	15153	43220
1298	15165	43207
1299	15176	43194
1300	15185	43175
1301	15196	43160
1302	15204	43138
1303	15213	43120
1304	15220	43095
1305	15229	43076
1306	15235	43050
1307	15245	43032
1308	15251	43006
1309	15259	42983
1310	15270	42969
1311	15280	42953
1312	15289	42933
1313	15298	42914
1314	15305	42889
1315	15314	42870
1316	15325	42858
1317	15336	42845
1318	15351	42841
1319	15363	42832
1320	15373	42815
1321	15383	42798
1322	15392	42781
1323	15400	42759
1324	15409	42740
1325	15416	42716
1326	15426	42698
1327	15433	42674
1328	15442	42657
1329	15450	42633
1330	15461	42620
1331	15471	42604
1332	15480	42584
1333	15489	42566
1334	15497	42546
1335	15507	42530
1336	15515	42508
1337	15525	42491
1338	15531	42466
1339	15541	42448
1340	15548	42425
1341	15560	42415
1342	15570	42399
1343	15578	42378
1344	15588	42361
1345	15595	42337
1346	15605	42322
1347	15612	42298
1348	15622	42280
1349	15629	42256
1350	15637	42236
1351	15645	42214
1352	15654	42197
1353	15665	42182
1354	15675	42167
1355	15681	42142
1356	15691	42125
1357	15699	42103
1358	15712	42096
1359	15725	42087
1360	15737	42078
1361	15749	42068
1362	15762	42059
1363	15773	42047
1364	15781	42026
1365	15855	42182
1366	15907	42275
1367	15922	42273
1368	15941	42280
1369	15962	42294
1370	16028	42427
1371	16045	42428
1372	16062	42431
1373	16075	42422
1374	16088	42415
1375	16102	42408
1376	16113	42396
1377	16126	42387
1378	16137	42374
1379	16149	42362
1380	16165	42362
1381	16176	42350
1382	16186	42334
1383	16194	42310
1384	16204	42294
1385	16210	42268
1386	16219	42251
1387	16227	42228
1388	16235	42208
1389	16243	42185
1390	16254	42173
1391	16266	42161
1392	16273	42138
1393	16283	42121
1394	16289	42096
1395	16299	42078
1396	16306	42055
1397	16315	42038
1398	16322	42014
1399	16331	41996
1400	16337	41969
1401	16348	41955
1402	16358	41939
1403	16370	41929
1404	16388	41934
1405	16402	41927
1406	16408	41902
1407	16418	41885
1408	16428	41869
1409	16436	41847
1410	16444	41828
1411	16452	41807
1412	16461	41789
1413	16472	41775
1414	16484	41764
1415	16494	41749
1416	16503	41729
1417	16513	41714
1418	16518	41686
1419	16527	41669
1420	16534	41645
1421	16545	41631
1422	16552	41607
1423	16562	41591
1424	16573	41580
1425	16583	41562
1426	16592	41544
1427	16599	41521
1428	16608	41504
1429	16616	41484
1430	16625	41466
1431	16632	41440
1432	16639	41418
1433	16646	41395
1434	16653	41373
1435	16667	41367
1436	16677	41352
1437	16684	41328
1438	16696	41317
1439	16711	41313
1440	16725	41308
1441	16735	41294
1442	16746	41279
1443	16754	41258
1444	16768	41254
1445	16782	41248
1446	16796	41243
1447	16810	41236
1448	16816	41211
1449	16826	41195
1450	16833	41173
1451	16842	41155
1452	16849	41132
1453	16860	41119
1454	16868	41098
1455	16880	41087
1456	17159	41727
1457	17240	41883
1458	17253	41873
1459	17266	41865
1460	17282	41864
1461	17299	41864
1462	17316	41865
1463	17325	41845
1464	17331	41821
1465	17341	41803
1466	17347	41777
1467	17356	41758
1468	17362	41732
1469	17370	41713
1470	17380	41696
1471	17389	41678
1472	17396	41653
1473	17405	41636
1474	17412	41612
1475	17421	41594
1476	17428	41570
1477	17436	41550
1478	17442	41525
1479	17451	41507
1480	17459	41484
1481	17466	41463
1482	17480	41454
1483	17488	41436
1484	17495	41412
1485	17504	41394
1486	17511	41371
1487	17521	41354
1488	17528	41330
1489	17536	41311
1490	17542	41286
1491	17551	41267
1492	17558	41243
1493	17566	41223
1494	17576	41208
1495	17585	41190
1496	17592	41167
1497	17601	41148
1498	17608	41124
1499	17616	41105
1500	17622	41080
1501	17630	41059
1502	17637	41037
1503	17644	41013
1504	17654	40998
1505	17661	40974
1506	17673	40963
1507	17682	40945
1508	17692	40931
1509	17705	40921
1510	17724	40926
1511	17742	40930
1512	17754	40918
1513	17760	40893
1514	17773	40884
1515	17783	40869
1516	17791	40849
1517	17800	40830
1518	17806	40805
1519	17814	40786
1520	17821	40762
1521	17829	40742
1522	17836	40719
1523	17842	40696
1524	17851	40677
1525	17857	40654
1526	17870	40643
1527	17876	40618
1528	17884	40599
1529	17892	40579
1530	17900	40559
1531	17906	40536
1532	17916	40519
1533	17925	40502
1534	17937	40490
1535	17949	40479
1536	17958	40461
1537	17972	40456
1538	17985	40445
1539	17997	40435
1540	18006	40418
1541	18019	40408
1542	18030	40396
1543	18039	40378
1544	18051	40368
1545	18063	40357
1546	18075	40346
1547	18086	40333
1548	18099	40323
1549	18109	40309
1550	18118	40291
1551	18130	40279
1552	18140	40264
1553	18151	40251
1554	18165	40244
1555	18178	40236
1556	18187	40218
1557	18202	40214
1558	18215	40205
1559	18270	40289
1560	18359	40448
1561	18375	40443
1562	18401	40465
1563	18425	40478
1564	18432	40457
1565	18442	40442
1566	18455	40433
1567	18474	40437
1568	18491	40435
1569	18497	40412
1570	18509	40399
1571	18524	40396
1572	18546	40405
1573	18562	40404
1574	18582	40410
1575	18599	40408
1576	18613	40401
1577	18623	40386
1578	18630	40364
1579	18641	40351
1580	18657	40348
1581	18673	40345
1582	18691	40347
1583	18710	40350
1584	18728	40351
1585	18745	40351
1586	18758	40340
1587	18766	40321
1588	18786	40327
1589	18799	40317
1590	18811	40307
1591	18824	40296
1592	18842	40300
1593	18862	40305
1594	18880	40305
1595	18890	40290
1596	18897	40267
1597	18912	40263
1598	18928	40260
1599	18945	40258
1600	18955	40244
1601	18963	40224
1602	18991	40245
1603	19004	40237
1604	19013	40218
1605	19025	40206
1606	19038	40196
1607	19049	40183
1608	19059	40168
1609	19074	40163
1610	19088	40155
1611	19099	40142
1612	19109	40127
1613	19122	40117
1614	19135	40106
1615	19144	40088
1616	19159	40084
1617	19174	40080
1618	19191	40078
1619	19207	40075
1620	19222	40070
1621	19236	40063
1622	19252	40059
1623	19265	40048
1624	19275	40034
1625	19286	40019
1626	19293	39997
1627	19302	39979
1628	19309	39958
1629	19321	39947
1630	19369	40008
1631	19471	40182
1632	19489	40184
1633	19515	40202
1634	19583	40305
1635	19599	40301
1636	19606	40279
1637	19617	40265
1638	19624	40242
1639	19635	40228
1640	19644	40210
1641	19652	40191
1642	19664	40179
1643	19680	40175
1644	19693	40164
1645	19705	40152
1646	19716	40139
1647	19724	40119
1648	19735	40105
1649	19744	40087
1650	19753	40069
1651	19766	40058
1652	19778	40046
1653	19784	40023
1654	19794	40007
1655	19801	39985
1656	19811	39968
1657	19817	39945
1658	19827	39929
1659	19834	39908
1660	19845	39893
1661	19852	39872
1662	19865	39861
1663	19876	39848
1664	19884	39828
1665	19895	39814
1666	19902	39793
1667	19912	39777
1668	19919	39755
1669	19929	39738
